v_op,F,EF1,p,Coste_regional_S0,Coste_S1,Coste_S2,CO2_S0_t,CO2_S1_t,CO2_S2_t,n_onsite_S1,n_onsite_S2,n_perdedores_S1,pct_mejorados_S2,rec_share_base,rec_share_onsite,EF5_NA,CAP_ANUAL_T,Coste_S2_cap,CO2_S2_cap_t,n_onsite_S2_cap,n_perdedores_S2_cap,Coste_S3,CO2_S3_t,n_onsite_S3,n_perdedores_S3
12,5000,60,0.2,10058521.01375,11284708.811,9869415.430250386,2517.087375,2046.7422,2366.3532146629236,383,26,357,6.788511749347259,0.6,0.85,4.0,200000,9869415.430250386,2366.3532146629236,26,0,9482089.423635757,2171.712793464598,355,0
12,5000,60,0.3,10058521.01375,10940302.709625,9695054.964453585,2517.087375,1811.5696125,2241.691866369186,383,43,340,11.22715404699739,0.6,0.85,4.0,200000,9695054.964453585,2241.691866369186,43,0,9129068.607061977,1984.8943339680063,368,0
12,5000,60,0.4,10058521.01375,10595896.60825,9484181.021026602,2517.087375,1576.397025,2085.347662207417,383,64,319,16.710182767624023,0.6,0.85,4.0,200000,9484181.021026602,2085.347662207417,64,0,8774263.172710506,1803.1802270721007,370,0
12,5000,60,0.5,10058521.01375,10251490.506874999,9243197.305745319,2517.087375,1341.2244375,1888.5395271991974,383,95,288,24.804177545691907,0.6,0.85,4.0,200000,9243197.305745319,1888.5395271991974,95,0,8418996.900472356,1615.7357692016778,373,0
12,5000,60,0.6,10058521.01375,9907084.4055,8977520.307665475,2517.087375,1106.05185,1725.7227664912243,383,111,272,28.98172323759791,0.6,0.85,4.0,200000,8977520.307665475,1725.7227664912243,111,0,8063321.175732647,1435.4654480420131,373,0
12,5000,60,0.7,10058521.01375,9562678.304125,8699810.06304853,2517.087375,870.8792625000001,1557.865123126891,383,126,257,32.89817232375979,0.6,0.85,4.0,200000,8699850.41194881,1561.2677483583673,125,0,7707636.068146737,1254.777369749918,374,0
12,5000,120,0.1,10058521.01375,11629114.912375,9997834.854681619,3656.16225,3307.0821750000005,3587.7202706508406,383,7,376,1.8276762402088773,0.6,0.85,4.0,200000,9997834.854681619,3587.7202706508406,7,0,9822662.328415409,3410.8009041822647,305,0
12,5000,120,0.2,10058521.01375,11284708.811,9869415.430250386,3656.16225,2958.0021,3420.7927093258468,383,26,357,6.788511749347259,0.6,0.85,4.0,200000,9869415.430250386,3420.7927093258468,26,0,9482089.423635757,3127.9132269291963,355,0
12,5000,120,0.3,10058521.01375,10940302.709625,9695054.964453585,3656.16225,2608.922025,3228.308442738372,383,43,340,11.22715404699739,0.6,0.85,4.0,200000,9695054.964453585,3228.308442738372,43,0,9129068.607061977,2845.2435579360126,368,0
12,5000,120,0.4,10058521.01375,10595896.60825,9484181.021026602,3656.16225,2259.8419499999995,2986.1046244148347,383,64,319,16.710182767624023,0.6,0.85,4.0,200000,9484181.021026602,2986.1046244148347,64,0,8774263.172710506,2569.3175941442014,370,0
12,5000,120,0.5,10058521.01375,10251490.506874999,9243197.305745319,3656.16225,1910.761875,2687.3837043983945,383,95,288,24.804177545691907,0.6,0.85,4.0,200000,9243197.305745319,2687.3837043983945,95,0,8418996.900472356,2286.3156384033555,373,0
12,5000,120,0.6,10058521.01375,9907084.4055,8977520.307665475,3656.16225,1561.6818,2437.691652982449,383,111,272,28.98172323759791,0.6,0.85,4.0,200000,8977520.307665475,2437.691652982449,111,0,8063321.175732647,2012.3463160840265,373,0
12,5000,120,0.7,10058521.01375,9562678.304125,8699810.06304853,3656.16225,1212.601725,2178.856136253782,383,126,257,32.89817232375979,0.6,0.85,4.0,200000,8699850.41194881,2184.1352467167344,125,0,7707636.068146737,1737.861029499836,374,0
14,1250,30,0.1,10058521.01375,10303105.912375,9953426.70418583,1947.5499375,1769.33109375,1886.8531288287854,383,50,333,13.054830287206267,0.6,0.85,4.0,200000,9953426.70418583,1886.8531288287854,50,0,9811198.271919869,1832.4348290335215,342,0
14,1250,30,0.2,10058521.01375,10068940.811,9757581.992666632,1947.5499375,1591.11225,1780.2505324371398,383,112,271,29.242819843342037,0.6,0.85,4.0,200000,9757581.992666632,1780.2505324371398,112,0,9533093.593431568,1697.9812800383959,354,0
14,1250,30,0.3,10058521.01375,9834775.709625,9523159.438542217,1947.5499375,1412.89340625,1658.6636622314759,383,160,223,41.775456919060055,0.6,0.85,4.0,200000,9523159.438542217,1658.6636622314759,160,0,9254488.280513724,1572.164326635792,357,0
14,1250,30,0.4,10058521.01375,9600610.60825,9270517.875154868,1947.5499375,1234.6745625,1506.4450430718457,383,193,190,50.391644908616186,0.6,0.85,4.0,200000,9270517.875154868,1506.4450430718457,193,0,8975831.310200453,1446.1623720417113,358,0
14,1250,30,0.5,10058521.01375,9366445.506874999,9009158.219958859,1947.5499375,1056.45571875,1378.045612175045,383,218,165,56.91906005221932,0.6,0.85,4.0,200000,9009158.219958859,1378.045612175045,218,0,8697137.700680444,1320.8154806771392,358,0
14,1250,30,0.6,10058521.01375,9132280.4055,8743603.249042947,1947.5499375,878.236875,1256.673650900824,383,228,155,59.530026109660575,0.6,0.85,4.0,200000,8743603.249042947,1256.673650900824,228,0,8418444.091160437,1195.4685893125672,358,0
14,1250,30,0.7,10058521.01375,8898115.304125,8475632.719922643,1947.5499375,700.0180312500001,1129.728516514798,383,240,143,62.66318537859008,0.6,0.85,4.0,200000,8491527.302547876,1231.0595869741037,220,0,8139745.382656478,1065.2368255839285,359,0
14,1250,60,0.1,10058521.01375,10303105.912375,9953426.70418583,2517.087375,2281.9147875,2431.489627657571,383,50,333,13.054830287206267,0.6,0.85,4.0,200000,9953426.70418583,2431.489627657571,50,0,9811198.271919869,2358.9014380670433,342,0
14,1250,60,0.2,10058521.01375,10068940.811,9757581.992666632,2517.087375,2046.7422,2283.8601648742797,383,112,271,29.242819843342037,0.6,0.85,4.0,200000,9757581.992666632,2283.8601648742797,112,0,9533093.593431568,2177.0223800767917,354,0
14,1250,60,0.3,10058521.01375,9834775.709625,9523159.438542217,2517.087375,1811.5696125,2116.458494462951,383,160,223,41.775456919060055,0.6,0.85,4.0,200000,9523159.438542217,2116.458494462951,160,0,9254488.280513724,2005.7568932715837,357,0
14,1250,60,0.4,10058521.01375,9600610.60825,9270517.875154868,2517.087375,1576.397025,1912.0991461436913,383,193,190,50.391644908616186,0.6,0.85,4.0,200000,9270517.875154868,1912.0991461436913,193,0,8975831.310200453,1834.2754040834227,358,0
14,1250,60,0.5,10058521.01375,9366445.506874999,9009158.219958859,2517.087375,1341.2244375,1736.82337435009,383,218,165,56.91906005221932,0.6,0.85,4.0,200000,9009158.219958859,1736.82337435009,218,0,8697137.700680444,1663.5724113542783,358,0
14,1250,60,0.6,10058521.01375,9132280.4055,8743603.249042947,2517.087375,1106.05185,1570.785641801648,383,228,155,59.530026109660575,0.6,0.85,4.0,200000,8743603.249042947,1570.785641801648,228,0,8418444.091160437,1492.8694186251341,358,0
14,1250,60,0.7,10058521.01375,8898115.304125,8475632.719922643,2517.087375,870.8792625000001,1398.1953830295959,383,240,143,62.66318537859008,0.6,0.85,4.0,200000,8491527.302547876,1524.022303948207,220,0,8139745.382656478,1316.4291711678568,359,0
14,1250,120,0.1,10058521.01375,10303105.912375,9953426.70418583,3656.16225,3307.0821750000005,3520.762625315142,383,50,333,13.054830287206267,0.6,0.85,4.0,200000,9953426.70418583,3520.762625315142,50,0,9811198.271919869,3411.8346561340863,342,0
14,1250,120,0.2,10058521.01375,10068940.811,9757581.992666632,3656.16225,2958.0021,3291.0794297485595,383,112,271,29.242819843342037,0.6,0.85,4.0,200000,9757581.992666632,3291.0794297485595,112,0,9533093.593431568,3135.1045801535834,354,0
14,1250,120,0.3,10058521.01375,9834775.709625,9523159.438542217,3656.16225,2608.922025,3032.0481589259025,383,160,223,41.775456919060055,0.6,0.85,4.0,200000,9523159.438542217,3032.0481589259025,160,0,9254488.280513724,2872.9420265431672,357,0
14,1250,120,0.4,10058521.01375,9600610.60825,9270517.875154868,3656.16225,2259.8419499999995,2723.4073522873828,383,193,190,50.391644908616186,0.6,0.85,4.0,200000,9270517.875154868,2723.4073522873828,193,0,8975831.310200453,2610.5014681668454,358,0
14,1250,120,0.5,10058521.01375,9366445.506874999,9009158.219958859,3656.16225,1910.761875,2454.37889870018,383,218,165,56.91906005221932,0.6,0.85,4.0,200000,9009158.219958859,2454.37889870018,218,0,8697137.700680444,2349.0862727085564,358,0
14,1250,120,0.6,10058521.01375,9132280.4055,8743603.249042947,3656.16225,1561.6818,2199.009623603296,383,228,155,59.530026109660575,0.6,0.85,4.0,200000,8743603.249042947,2199.009623603296,228,0,8418444.091160437,2087.671077250268,358,0
14,1250,120,0.7,10058521.01375,8898115.304125,8475632.719922643,3656.16225,1212.601725,1935.1291160591918,383,240,143,62.66318537859008,0.6,0.85,4.0,200000,8491527.302547876,2109.9477378964143,220,0,8139745.382656478,1818.8138623357136,359,0
14,2500,30,0.1,10058521.01375,10781855.912375,9988950.090275384,1947.5499375,1769.33109375,1907.111633730033,383,19,364,4.960835509138382,0.6,0.85,4.0,200000,9988950.090275384,1907.111633730033,19,0,9839892.464900007,1835.4155570424612,321,0
14,2500,30,0.2,10058521.01375,10547690.811,9848332.394621661,1947.5499375,1591.11225,1826.156320157571,383,50,333,13.054830287206267,0.6,0.85,4.0,200000,9848332.394621661,1826.156320157571,50,0,9563875.530089736,1717.319720567043,342,0
14,2500,30,0.3,10058521.01375,10313525.709624998,9667657.374150638,1947.5499375,1412.89340625,1720.071346823626,383,86,297,22.45430809399478,0.6,0.85,4.0,200000,9667657.374150638,1720.071346823626,86,0,9286131.091406526,1580.8516810744404,351,0
14,2500,30,0.4,10058521.01375,10079360.60825,9456642.971583264,1947.5499375,1234.6745625,1612.9511273742798,383,112,271,29.242819843342037,0.6,0.85,4.0,200000,9456642.971583264,1612.9511273742798,112,0,9007666.173113137,1448.4126225767918,354,0
14,2500,30,0.5,10058521.01375,9845195.506874999,9229288.364725173,1947.5499375,1056.45571875,1488.4769857693004,383,140,243,36.55352480417755,0.6,0.85,4.0,200000,9229288.364725173,1488.4769857693004,140,0,8729094.03032878,1323.6282938459897,354,0
14,2500,30,0.6,10058521.01375,9611030.4055,8987797.863334432,1947.5499375,878.236875,1369.7773869629514,383,160,223,41.775456919060055,0.6,0.85,4.0,200000,8987797.863334432,1369.7773869629514,160,0,8450455.547277449,1196.7787157715838,357,0
14,2500,30,0.7,10058521.01375,9376865.304125,8738367.376136975,1947.5499375,700.0180312500001,1210.0598924624553,383,180,203,46.99738903394256,0.6,0.85,4.0,200000,8738471.331470557,1246.6129221389049,179,0,8171810.328697195,1071.650178816848,357,0
14,2500,60,0.1,10058521.01375,10781855.912375,9988950.090275384,2517.087375,2281.9147875,2459.486327460066,383,19,364,4.960835509138382,0.6,0.85,4.0,200000,9988950.090275384,2459.486327460066,19,0,9839892.464900007,2362.538264084922,321,0
14,2500,60,0.2,10058521.01375,10547690.811,9848332.394621661,2517.087375,2046.7422,2345.891880315142,383,50,333,13.054830287206267,0.6,0.85,4.0,200000,9848332.394621661,2345.891880315142,50,0,9563875.530089736,2200.715501134086,342,0
14,2500,60,0.3,10058521.01375,10313525.709624998,9667657.374150638,2517.087375,1811.5696125,2198.929713647252,383,86,297,22.45430809399478,0.6,0.85,4.0,200000,9667657.374150638,2198.929713647252,86,0,9286131.091406526,2016.0867621488808,351,0
14,2500,60,0.4,10058521.01375,10079360.60825,9456642.971583264,2517.087375,1576.397025,2050.6329547485593,383,112,271,29.242819843342037,0.6,0.85,4.0,200000,9456642.971583264,2050.6329547485593,112,0,9007666.173113137,1836.9573851535836,354,0
14,2500,60,0.5,10058521.01375,9845195.506874999,9229288.364725173,2517.087375,1341.2244375,1879.319371538601,383,140,243,36.55352480417755,0.6,0.85,4.0,200000,9229288.364725173,1879.319371538601,140,0,8729094.03032878,1666.9248876919796,354,0
14,2500,60,0.6,10058521.01375,9611030.4055,8987797.863334432,2517.087375,1106.05185,1715.8296139259028,383,160,223,41.775456919060055,0.6,0.85,4.0,200000,8987797.863334432,1715.8296139259028,160,0,8450455.547277449,1494.4264115431677,357,0
14,2500,60,0.7,10058521.01375,9376865.304125,8738367.376136975,2517.087375,870.8792625000001,1501.2498149249102,383,180,203,46.99738903394256,0.6,0.85,4.0,200000,8738471.331470557,1546.7968042778098,179,0,8171810.328697195,1323.9829176336955,357,0
14,2500,120,0.1,10058521.01375,10781855.912375,9988950.090275384,3656.16225,3307.0821750000005,3564.2357149201316,383,19,364,4.960835509138382,0.6,0.85,4.0,200000,9988950.090275384,3564.2357149201316,19,0,9839892.464900007,3416.7836781698443,321,0
14,2500,120,0.2,10058521.01375,10547690.811,9848332.394621661,3656.16225,2958.0021,3385.3630006302838,383,50,333,13.054830287206267,0.6,0.85,4.0,200000,9848332.394621661,3385.3630006302838,50,0,9563875.530089736,3167.5070622681724,342,0
14,2500,120,0.3,10058521.01375,10313525.709624998,9667657.374150638,3656.16225,2608.922025,3156.646447294504,383,86,297,22.45430809399478,0.6,0.85,4.0,200000,9667657.374150638,3156.646447294504,86,0,9286131.091406526,2886.5569242977617,351,0
14,2500,120,0.4,10058521.01375,10079360.60825,9456642.971583264,3656.16225,2259.8419499999995,2925.996609497119,383,112,271,29.242819843342037,0.6,0.85,4.0,200000,9456642.971583264,2925.996609497119,112,0,9007666.173113137,2614.0469103071673,354,0
14,2500,120,0.5,10058521.01375,9845195.506874999,9229288.364725173,3656.16225,1910.761875,2661.004143077202,383,140,243,36.55352480417755,0.6,0.85,4.0,200000,9229288.364725173,2661.004143077202,140,0,8729094.03032878,2353.518075383959,354,0
14,2500,120,0.6,10058521.01375,9611030.4055,8987797.863334432,3656.16225,1561.6818,2407.9340678518056,383,160,223,41.775456919060055,0.6,0.85,4.0,200000,8987797.863334432,2407.9340678518056,160,0,8450455.547277449,2089.7218030863355,357,0
14,2500,120,0.7,10058521.01375,9376865.304125,8738367.376136975,3656.16225,1212.601725,2083.62965984982,383,180,203,46.99738903394256,0.6,0.85,4.0,200000,8738471.331470557,2147.1645685556196,179,0,8171810.328697195,1828.6483952673912,357,0
14,5000,30,0.1,10058521.01375,11739355.912375,10012806.50583397,1947.5499375,1769.33109375,1921.6720722129119,383,6,377,1.566579634464752,0.6,0.85,4.0,200000,10012806.50583397,1921.6720722129119,6,0,9882581.631852252,1850.170910755477,263,0
14,5000,30,0.2,10058521.01375,11505190.811,9919379.166800769,1947.5499375,1591.11225,1866.673329960066,383,19,364,4.960835509138382,0.6,0.85,4.0,200000,9919379.166800769,1866.673329960066,19,0,9621263.916050013,1723.281176584922,321,0
14,5000,30,0.3,10058521.01375,11271025.709625,9791092.216890557,1947.5499375,1412.89340625,1797.0957886620479,383,31,352,8.093994778067884,0.6,0.85,4.0,200000,9791092.216890557,1797.0957886620479,31,0,9345963.58517767,1602.9322550254292,338,0
14,5000,30,0.4,10058521.01375,11036860.60825,9638143.775493322,1947.5499375,1234.6745625,1704.7627028151417,383,50,333,13.054830287206267,0.6,0.85,4.0,200000,9638143.775493322,1704.7627028151417,50,0,9069230.046429474,1487.0895036340864,342,0
14,5000,30,0.5,10058521.01375,10802695.506874999,9466354.301834224,1947.5499375,1056.45571875,1622.961668414362,383,60,323,15.66579634464752,0.6,0.85,4.0,200000,9466354.301834224,1622.961668414362,60,0,8791847.604940936,1364.7860589130653,347,0
14,5000,30,0.6,10058521.01375,10568530.4055,9276793.734551273,1947.5499375,878.236875,1492.5927561472522,383,86,297,22.45430809399478,0.6,0.85,4.0,200000,9276793.734551273,1492.5927561472522,86,0,8513741.169063054,1214.153424648881,351,0
14,5000,30,0.7,10058521.01375,10334365.304125,9070451.56791181,1947.5499375,700.0180312500001,1391.8198532638694,383,98,285,25.587467362924283,0.6,0.85,4.0,200000,9070451.56791181,1391.8198532638694,98,0,8235363.056646119,1074.8195881616546,353,0
14,5000,60,0.1,10058521.01375,11739355.912375,10012806.50583397,2517.087375,2281.9147875,2479.6722344258237,383,6,377,1.566579634464752,0.6,0.85,4.0,200000,10012806.50583397,2479.6722344258237,6,0,9882581.631852252,2381.132791510954,263,0
14,5000,60,0.2,10058521.01375,11505190.811,9919379.166800769,2517.087375,2046.7422,2401.8852799201313,383,19,364,4.960835509138382,0.6,0.85,4.0,200000,9919379.166800769,2401.8852799201313,19,0,9621263.916050013,2207.989153169844,321,0
14,5000,60,0.3,10058521.01375,11271025.709625,9791092.216890557,2517.087375,1811.5696125,2304.226707324095,383,31,352,8.093994778067884,0.6,0.85,4.0,200000,9791092.216890557,2304.226707324095,31,0,9345963.58517767,2043.4109800508581,338,0
14,5000,60,0.4,10058521.01375,11036860.60825,9638143.775493322,2517.087375,1576.397025,2174.6963856302837,383,50,333,13.054830287206267,0.6,0.85,4.0,200000,9638143.775493322,2174.6963856302837,50,0,9069230.046429474,1884.3436272681724,342,0
14,5000,60,0.5,10058521.01375,10802695.506874999,9466354.301834224,2517.087375,1341.2244375,2060.3046868287242,383,60,323,15.66579634464752,0.6,0.85,4.0,200000,9466354.301834224,2060.3046868287242,60,0,8791847.604940936,1717.4691178261305,347,0
14,5000,60,0.6,10058521.01375,10568530.4055,9276793.734551273,2517.087375,1106.05185,1880.7720522945042,383,86,297,22.45430809399478,0.6,0.85,4.0,200000,9276793.734551273,1880.7720522945042,86,0,8513741.169063054,1515.0861492977617,351,0
14,5000,60,0.7,10058521.01375,10334365.304125,9070451.56791181,2517.087375,870.8792625000001,1741.4026465277386,383,98,285,25.587467362924283,0.6,0.85,4.0,200000,9070451.56791181,1741.4026465277386,98,0,8235363.056646119,1327.765336323309,353,0
14,5000,120,0.1,10058521.01375,11739355.912375,10012806.50583397,3656.16225,3307.0821750000005,3595.6725588516474,383,6,377,1.566579634464752,0.6,0.85,4.0,200000,10012806.50583397,3595.6725588516474,6,0,9882581.631852252,3443.0565530219087,263,0
