municipio,planta_id,poblacion,produccion_t,d_km,d_obra_km,C_loopA_euro_t,LC0_euro_hab,CE0_kg_hab,LC_S1_euro_hab,CE_S1_kg_hab,LC_S2_euro_hab,CE_S2_kg_hab,onsite_S2,LC_S2cap_euro_hab,CE_S2cap_kg_hab,onsite_S2cap,LC_S3_euro_hab,CE_S3_kg_hab,onsite_S3,credito_EF5_kg_hab
Fuente de Cantos,10,5039,2519.5,27.81,26.70,25.74,12.8678,2.8854,8.5565,0.9706,8.5565,0.9706,1,8.5565,0.9706,1,8.1294,0.9706,1,0.3500
Conquista de la Sierra,19,210,105.0,21.44,15.66,21.79,10.8946,2.3629,19.3732,0.8139,10.8946,2.3629,0,10.8946,2.3629,0,7.6006,0.8139,1,0.3500
Benquerencia,41,98,49.0,21.36,14.01,21.18,10.5924,2.3112,32.8879,0.7984,10.5924,2.3112,0,10.5924,2.3112,0,7.5436,0.7984,1,0.3500
Alcántara,44,1653,826.5,18.09,16.91,22.15,11.0745,2.3000,9.0348,0.7950,9.0348,0.7950,1,9.0348,0.7950,1,7.8209,0.7950,1,0.3500
Puebla de la Calzada,4,5903,2951.5,26.75,21.80,23.82,11.9105,2.7066,8.1967,0.9170,8.1967,0.9170,1,8.1967,0.9170,1,7.8461,0.9170,1,0.3500
Carmonita,41,581,290.5,20.97,14.01,21.04,10.5224,2.2995,11.6597,0.7949,10.5224,2.2995,0,10.5224,2.2995,0,7.5226,0.7949,1,0.3500
Higuera de la Serena,6,1043,521.5,21.66,9.98,19.62,9.8111,2.1991,9.5403,0.7647,9.5403,0.7647,1,9.8111,2.1991,0,7.2607,0.7647,1,0.3500
Cumbre. La,19,982,491.0,20.89,15.66,21.60,10.7996,2.3464,9.9857,0.8089,9.9857,0.8089,1,9.9857,0.8089,1,7.5721,0.8089,1,0.3500
Ruanes,41,68,34.0,20.72,14.01,20.95,10.4774,2.2920,44.1079,0.7926,10.4774,2.2920,0,10.4774,2.2920,0,7.5091,0.7926,1,0.3500
Corte de Peleas,4,1307,653.5,26.15,21.80,23.61,11.8055,2.6886,9.6544,0.9116,9.6544,0.9116,1,9.6544,0.9116,1,7.8146,0.9116,1,0.3500
Montijo,4,16236,8118.0,26.09,21.80,23.59,11.7955,2.6868,7.8926,0.9110,7.8926,0.9110,1,7.8926,0.9110,1,7.8116,0.9110,1,0.3500
Zarza-Capilla,7,403,201.5,12.88,5.46,17.86,8.9314,1.8003,13.0829,0.6451,8.9314,1.8003,0,8.9314,1.8003,0,7.2261,0.6451,1,0.3500
Torremocha,41,1038,519.0,20.32,14.01,20.81,10.4074,2.2800,9.7307,0.7890,9.7307,0.7890,1,9.7307,0.7890,1,7.4881,0.7890,1,0.3500
Torrecilla de los Ángeles,31,687,343.5,20.03,30.51,26.50,13.2487,2.7661,11.8136,0.9348,11.8136,0.9348,1,11.8136,0.9348,1,8.3438,0.9348,1,0.3500
Valdetorres,3,1331,665.5,28.46,15.82,21.33,10.6639,2.5785,9.2775,0.8785,9.2775,0.8785,1,9.2775,0.8785,1,7.4256,0.8785,1,0.3500
Maguilla,10,1084,542.0,26.08,26.70,25.14,12.5678,2.8335,10.2766,0.9550,10.2766,0.9550,1,10.2766,0.9550,1,8.0394,0.9550,1,0.3500
Mata de Alcántara,44,330,165.0,16.74,16.91,21.68,10.8395,2.2595,15.0276,0.7829,10.8395,2.2595,0,10.8395,2.2595,0,7.7504,0.7829,1,0.3500
Nogales,9,724,362.0,32.96,18.53,22.25,11.1236,2.7948,10.9901,0.9435,10.9901,0.9435,1,11.1236,2.7948,0,7.5667,0.9435,1,0.3500
Puebla de Alcocer,11,1272,636.0,21.42,33.44,27.40,13.7021,2.8958,10.2760,0.9737,10.2760,0.9737,1,10.2760,0.9737,1,8.4280,0.9737,1,0.3500
Valverde de la Vera,22,588,294.0,19.65,14.86,20.89,10.4447,2.2852,11.5851,0.7905,10.4447,2.2852,0,10.4447,2.2852,0,7.3832,0.7905,1,0.3500
Santa Marta,9,4322,2161.0,32.75,18.53,22.17,11.0836,2.7885,8.1035,0.9416,8.1035,0.9416,1,8.1035,0.9416,1,7.5547,0.9416,1,0.3500
Palomas,1,701,350.5,20.29,15.43,21.00,10.5001,2.3216,10.9164,0.8015,10.5001,2.3216,0,10.5001,2.3216,0,7.4296,0.8015,1,0.3500
Valdastillas,22,380,190.0,19.27,14.86,20.76,10.3797,2.2738,13.8929,0.7871,10.3797,2.2738,0,10.3797,2.2738,0,7.3637,0.7871,1,0.3500
Villar de Plasencia,22,229,114.5,19.26,14.86,20.75,10.3747,2.2735,18.2294,0.7870,10.3747,2.2735,0,10.3747,2.2735,0,7.3622,0.7870,1,0.3500
Almendral,13,1307,653.5,25.56,22.19,23.31,11.6537,2.6826,9.6089,0.9098,9.6089,0.9098,1,9.6089,0.9098,1,7.7635,0.9098,1,0.3500
Peraleda de la Mata,27,1453,726.5,20.26,9.83,18.94,9.4702,2.1527,8.7617,0.7508,8.7617,0.7508,1,8.7617,0.7508,1,7.1040,0.7508,1,0.3500
Garlitos,11,681,340.5,20.67,33.44,27.13,13.5671,2.8733,11.9412,0.9670,11.9412,0.9670,1,11.9412,0.9670,1,8.3875,0.9670,1,0.3500
Rebollar,22,237,118.5,18.79,14.86,20.59,10.2947,2.2594,17.8369,0.7828,10.2947,2.2594,0,10.2947,2.2594,0,7.3382,0.7828,1,0.3500
Bohonal de Ibor,27,535,267.5,19.95,9.83,18.83,9.4152,2.1434,11.6975,0.7480,9.4152,2.1434,0,9.4152,2.1434,0,7.0875,0.7480,1,0.3500
Arroyomolinos de la Vera,22,497,248.5,18.57,14.86,20.51,10.2547,2.2528,12.3066,0.7808,10.2547,2.2528,0,10.2547,2.2528,0,7.3262,0.7808,1,0.3500
Talaveruela de la Vera,22,365,182.5,18.52,14.86,20.49,10.2447,2.2513,14.1227,0.7804,10.2447,2.2513,0,10.2447,2.2513,0,7.3232,0.7804,1,0.3500
Zarza de Montánchez,41,619,309.5,18.56,14.01,20.20,10.1024,2.2272,11.2695,0.7732,10.1024,2.2272,0,10.1024,2.2272,0,7.3966,0.7732,1,0.3500
Torrecillas de la Tiesa,19,1179,589.5,18.49,15.66,20.76,10.3796,2.2744,9.4343,0.7873,9.4343,0.7873,1,9.4343,0.7873,1,7.4461,0.7873,1,0.3500
Puebla del Maestre,10,777,388.5,24.45,26.70,24.57,12.2828,2.7846,11.1024,0.9404,11.1024,0.9404,1,11.1024,0.9404,1,7.9539,0.9404,1,0.3500
Berzocana,45,528,264.0,18.53,26.24,24.36,12.1811,2.5930,12.5892,0.8829,12.1811,2.5930,0,12.1811,2.5930,0,8.0046,0.8829,1,0.3500
Villanueva de la Sierra,25,514,257.0,18.67,8.52,18.16,9.0804,2.0656,11.7879,0.7247,9.0804,2.0656,0,9.0804,2.0656,0,7.1498,0.7247,1,0.3500
Gata,31,1662,831.0,18.15,30.51,25.84,12.9187,2.7097,9.5798,0.9179,9.5798,0.9179,1,9.5798,0.9179,1,8.2448,0.9179,1,0.3500
Calzadilla,20,485,242.5,18.00,6.65,17.36,8.6785,1.9895,11.9582,0.7018,8.6785,1.9895,0,8.6785,1.9895,0,6.9107,0.7018,1,0.3500
Herguijuela,19,366,183.0,17.73,15.66,20.49,10.2446,2.2516,14.1040,0.7805,10.2446,2.2516,0,10.2446,2.2516,0,7.4056,0.7805,1,0.3500
Viandar de la Vera,22,266,133.0,17.64,14.86,20.18,10.0897,2.2249,16.6254,0.7725,10.0897,2.2249,0,10.0897,2.2249,0,7.2767,0.7725,1,0.3500
Valencia de las Torres,10,687,343.5,23.71,26.70,24.31,12.1528,2.7624,11.4849,0.9337,11.4849,0.9337,1,11.4849,0.9337,1,7.9149,0.9337,1,0.3500
Fuentes de León,8,2571,1285.5,17.39,12.07,19.14,9.5724,2.1338,8.0441,0.7451,8.0441,0.7451,1,8.0441,0.7451,1,7.2552,0.7451,1,0.3500
Roca de la Sierra. La,18,1526,763.0,34.59,12.70,19.35,9.6731,2.6688,8.7402,0.9056,8.7402,0.9056,1,8.7402,0.9056,1,7.1171,0.9056,1,0.3500
Navas del Madro¤o,44,1444,722.0,14.25,16.91,20.81,10.4045,2.1848,9.0527,0.7605,9.0527,0.7605,1,9.0527,0.7605,1,7.6199,0.7605,1,0.3500
Casas del Castañar,29,639,319.5,27.26,9.76,18.27,9.1336,2.3607,10.8524,0.8132,9.1336,2.3607,0,9.1336,2.3607,0,6.9844,0.8132,1,0.3500
Orellana la Vieja,3,3015,1507.5,25.73,15.82,20.38,10.1889,2.4966,8.0859,0.8540,8.0859,0.8540,1,8.0859,0.8540,1,7.2831,0.8540,1,0.3500
Casillas de Coria,20,470,235.0,17.45,6.65,17.17,8.5835,1.9730,12.0942,0.6969,8.5835,1.9730,0,8.5835,1.9730,0,6.8822,0.6969,1,0.3500
Aliseda,46,1982,991.0,32.41,12.67,19.27,9.6329,2.6025,8.3512,0.8858,8.3512,0.8858,1,8.3512,0.8858,1,7.1115,0.8858,1,0.3500
Valdemorales,41,230,115.0,17.21,14.01,19.72,9.8624,2.1867,18.0283,0.7610,9.8624,2.1867,0,9.8624,2.1867,0,7.3246,0.7610,1,0.3500
Caminomorisco,21,1258,629.0,15.53,21.42,22.32,11.1593,2.3586,9.5351,0.8126,9.5351,0.8126,1,9.5351,0.8126,1,7.8299,0.8126,1,0.3500
Tejeda de Tiétar,22,887,443.5,17.04,14.86,19.97,9.9847,2.2069,10.0139,0.7671,9.9847,2.2069,0,9.9847,2.2069,0,7.2452,0.7671,1,0.3500
Salvatierra de Santiago,41,302,151.0,16.92,14.01,19.62,9.8124,2.1780,15.4219,0.7584,9.8124,2.1780,0,9.8124,2.1780,0,7.3096,0.7584,1,0.3500
Albuera. La,4,1986,993.0,22.47,21.80,22.32,11.1605,2.5782,8.8070,0.8785,8.8070,0.8785,1,8.8070,0.8785,1,7.6211,0.8785,1,0.3500
Táliga,13,801,400.5,23.14,22.19,22.46,11.2287,2.6100,10.6897,0.8880,10.6897,0.8880,1,11.2287,2.6100,0,7.6360,0.8880,1,0.3500
Zarza. La,14,3563,1781.5,30.39,30.94,25.50,12.7501,3.0900,8.7267,1.0320,8.7267,1.0320,1,8.7267,1.0320,1,8.0525,1.0320,1,0.3500
Villasbuenas de Gata,31,456,228.0,16.53,30.51,25.28,12.6387,2.6611,13.4741,0.9033,12.6387,2.6611,0,12.6387,2.6611,0,8.1608,0.9033,1,0.3500
Puerto de Santa Cruz,19,393,196.5,16.29,15.66,19.99,9.9946,2.2084,13.5597,0.7675,9.9946,2.2084,0,9.9946,2.2084,0,7.3306,0.7675,1,0.3500
Alconchel,13,1951,975.5,22.27,22.19,22.16,11.0787,2.5839,8.8050,0.8802,8.8050,0.8802,1,8.8050,0.8802,1,7.5910,0.8802,1,0.3500
Holguera,29,758,379.0,25.91,9.76,17.80,8.8986,2.3202,10.1677,0.8011,8.8986,2.3202,0,8.8986,2.3202,0,6.9139,0.8011,1,0.3500
Aldea del Obispo. La,19,350,175.0,15.87,15.66,19.84,9.9196,2.1958,14.3188,0.7637,9.9196,2.1958,0,9.9196,2.1958,0,7.3081,0.7637,1,0.3500
Hornachos,1,3867,1933.5,16.65,15.43,19.73,9.8651,2.2124,7.8060,0.7687,7.8060,0.7687,1,7.8060,0.7687,1,7.2391,0.7687,1,0.3500
Zalamea de la Serena,6,3978,1989.0,16.48,9.98,17.81,8.9061,2.0437,7.5003,0.7181,7.5003,0.7181,1,7.5003,0.7181,1,6.9892,0.7181,1,0.3500
Madroñera,19,2916,1458.0,15.58,15.66,19.74,9.8696,2.1871,8.0182,0.7611,8.0182,0.7611,1,8.0182,0.7611,1,7.2931,0.7611,1,0.3500
Ibahernando,19,488,244.0,15.49,15.66,19.71,9.8546,2.1844,12.2793,0.7603,9.8546,2.1844,0,9.8546,2.1844,0,7.2886,0.7603,1,0.3500
Baterno,11,352,176.0,17.14,33.44,25.90,12.9521,2.7674,15.1879,0.9352,12.9521,2.7674,0,12.9521,2.7674,0,8.2030,0.9352,1,0.3500
Casares de las Hurdes,21,528,264.0,13.69,21.42,21.67,10.8343,2.3034,12.1852,0.7960,10.8343,2.3034,0,10.8343,2.3034,0,7.7324,0.7960,1,0.3500
Portezuelo,20,268,134.0,15.40,6.65,16.45,8.2235,1.9115,15.9954,0.6784,8.2235,1.9115,0,8.2235,1.9115,0,6.7742,0.6784,1,0.3500
Gargüera,29,132,66.0,25.14,9.76,17.53,8.7636,2.2971,25.7685,0.7941,8.7636,2.2971,0,8.7636,2.2971,0,6.8734,0.7941,1,0.3500
Santa Cruz de la Sierra,19,270,135.0,15.08,15.66,19.57,9.7846,2.1721,16.3947,0.7566,9.7846,2.1721,0,9.7846,2.1721,0,7.2676,0.7566,1,0.3500
Talarrubias,11,3630,1815.0,16.77,33.44,25.77,12.8871,2.7563,8.7548,0.9319,8.7548,0.9319,1,8.7548,0.9319,1,8.1835,0.9319,1,0.3500
Aldea del Cano,46,721,360.5,29.62,12.67,18.30,9.1479,2.5188,10.4118,0.8606,9.1479,2.5188,0,9.1479,2.5188,0,6.9660,0.8606,1,0.3500
San Vicente de Alcántara,39,5808,2904.0,14.85,16.47,19.58,9.7881,2.1897,7.5669,0.7619,7.5669,0.7619,1,7.5669,0.7619,1,7.2789,0.7619,1,0.3500
Valverde de Mérida,14,1159,579.5,27.91,30.94,24.63,12.3151,3.0156,10.0516,1.0097,10.0516,1.0097,1,10.0516,1.0097,1,7.9220,1.0097,1,0.3500
Torre de Don Miguel,31,568,284.0,14.21,30.51,24.46,12.2287,2.5915,12.2700,0.8825,12.2287,2.5915,0,12.2287,2.5915,0,8.0378,0.8825,1,0.3500
Ahillones,10,1052,526.0,20.34,26.70,23.13,11.5628,2.6613,10.0453,0.9034,10.0453,0.9034,1,10.0453,0.9034,1,7.7379,0.9034,1,0.3500
Hernán-Pérez,31,518,259.0,14.15,30.51,24.44,12.2187,2.5897,12.6919,0.8819,12.2187,2.5897,0,12.2187,2.5897,0,8.0348,0.8819,1,0.3500
Solana de los Barros,14,2826,1413.0,27.64,30.94,24.53,12.2651,3.0075,8.7642,1.0073,8.7642,1.0073,1,8.7642,1.0073,1,7.9070,1.0073,1,0.3500
Cachorrilla,20,93,46.5,14.18,6.65,16.02,8.0085,1.8749,33.4843,0.6675,8.0085,1.8749,0,8.0085,1.8749,0,6.7097,0.6675,1,0.3500
Higuera de Llerena,10,353,176.5,19.99,26.70,23.01,11.5028,2.6508,14.7330,0.9002,11.5028,2.6508,0,11.5028,2.6508,0,7.7199,0.9002,1,0.3500
Jarilla,22,154,77.0,13.81,14.86,18.84,9.4197,2.1100,23.2597,0.7380,9.4197,2.1100,0,9.4197,2.1100,0,7.0757,0.7380,1,0.3500
Salvatierra de los Barros,9,1788,894.0,26.76,18.53,20.08,10.0386,2.6088,8.6098,0.8877,8.6098,0.8877,1,8.6098,0.8877,1,7.2412,0.8877,1,0.3500
Tamurejo,11,259,129.5,15.37,33.44,25.28,12.6421,2.7143,17.6451,0.9193,12.6421,2.7143,0,12.6421,2.7143,0,8.1100,0.9193,1,0.3500
Garganta la Olla,22,1062,531.0,13.37,14.86,18.69,9.3447,2.0968,9.3575,0.7340,9.3447,2.0968,0,9.3447,2.0968,0,7.0532,0.7340,1,0.3500
Garbayuela,11,547,273.5,15.11,33.44,25.19,12.5971,2.7065,12.5495,0.9170,12.5495,0.9170,1,12.5971,2.7065,0,8.0965,0.9170,1,0.3500
Guijo de Coria,25,231,115.5,13.85,8.52,16.47,8.2354,1.9210,17.4931,0.6813,8.2354,1.9210,0,8.2354,1.9210,0,6.8963,0.6813,1,0.3500
Pasarón de la Vera,22,677,338.5,13.18,14.86,18.62,9.3097,2.0911,10.6857,0.7323,9.3097,2.0911,0,9.3097,2.0911,0,7.0427,0.7323,1,0.3500
Lobón,4,2723,1361.5,18.80,21.80,21.04,10.5205,2.4681,8.2742,0.8454,8.2742,0.8454,1,8.2742,0.8454,1,7.4291,0.8454,1,0.3500
Casas de Miravete,27,145,72.5,14.21,9.83,16.82,8.4102,1.9712,23.9645,0.6964,8.4102,1.9712,0,8.4102,1.9712,0,6.7860,0.6964,1,0.3500
Tornavacas,22,1181,590.5,12.69,14.86,18.45,9.2247,2.0764,9.0843,0.7279,9.0843,0.7279,1,9.2247,2.0764,0,7.0172,0.7279,1,0.3500
Santa Amalia,3,4326,2163.0,21.17,15.82,18.78,9.3889,2.3598,7.5946,0.8129,7.5946,0.8129,1,7.5946,0.8129,1,7.0431,0.8129,1,0.3500
Valencia del Ventoso,5,2249,1124.5,17.51,32.00,24.42,12.2101,2.7353,8.9746,0.9256,8.9746,0.9256,1,8.9746,0.9256,1,7.9422,0.9256,1,0.3500
Serrejón,27,444,222.0,13.65,9.83,16.63,8.3152,1.9544,12.3252,0.6913,8.3152,1.9544,0,8.3152,1.9544,0,6.7575,0.6913,1,0.3500
Higuera,27,100,50.0,13.55,9.83,16.59,8.2952,1.9514,31.6886,0.6904,8.2952,1.9514,0,8.2952,1.9514,0,6.7515,0.6904,1,0.3500
Villa del Campo,25,555,277.5,12.90,8.52,16.14,8.0704,1.8925,11.1256,0.6727,8.0704,1.8925,0,8.0704,1.8925,0,6.8468,0.6727,1,0.3500
Zarza de Granadilla,22,1864,932.0,12.17,14.86,18.27,9.1347,2.0608,8.2816,0.7232,8.2816,0.7232,1,8.2816,0.7232,1,6.9902,0.7232,1,0.3500
Pescueza,20,157,78.5,12.31,6.65,15.37,7.6835,1.8188,22.4286,0.6506,7.6835,1.8188,0,7.6835,1.8188,0,6.6122,0.6506,1,0.3500
Villa del Rey,44,157,78.5,8.93,16.91,18.94,9.4695,2.0252,22.9644,0.7126,9.4695,2.0252,0,9.4695,2.0252,0,7.3394,0.7126,1,0.3500
Esparragosa de la Serena,6,1088,544.0,12.64,9.98,16.46,8.2311,1.9285,8.9671,0.6836,8.2311,1.9285,0,8.2311,1.9285,0,6.7867,0.6836,1,0.3500
Puebla de Sancho P‚rez,5,2899,1449.5,16.65,32.00,24.12,12.0601,2.7095,8.6804,0.9179,8.6804,0.9179,1,8.6804,0.9179,1,7.8972,0.9179,1,0.3500
Santibáñez el Alto,31,436,218.0,11.65,30.51,23.57,11.7837,2.5147,13.4691,0.8594,11.7837,2.5147,0,11.7837,2.5147,0,7.9043,0.8594,1,0.3500
Cañamero,45,1787,893.5,11.88,26.24,22.03,11.0161,2.3935,8.9038,0.8230,8.9038,0.8230,1,8.9038,0.8230,1,7.6551,0.8230,1,0.3500
Segura de León,8,2140,1070.0,11.36,12.07,17.04,8.5224,1.9529,7.9250,0.6909,7.9250,0.6909,1,8.5224,1.9529,0,6.9402,0.6909,1,0.3500
Riolobos,29,1257,628.5,21.35,9.76,16.20,8.0986,2.1834,8.6184,0.7600,8.0986,2.1834,0,8.0986,2.1834,0,6.6739,0.7600,1,0.3500
Cuacos de Yuste,22,915,457.5,11.32,14.86,17.97,8.9847,2.0353,9.6276,0.7156,8.9847,2.0353,0,8.9847,2.0353,0,6.9452,0.7156,1,0.3500
Alange,14,2005,1002.5,24.97,30.94,23.60,11.8001,2.9274,8.9869,0.9832,8.9869,0.9832,1,8.9869,0.9832,1,7.7675,0.9832,1,0.3500
Pozuelo de Zarzón,25,564,282.0,11.77,8.52,15.74,7.8704,1.8586,10.9937,0.6626,7.8704,1.8586,0,7.8704,1.8586,0,6.7868,0.6626,1,0.3500
Villar de Rena,3,1457,728.5,19.68,15.82,18.26,9.1289,2.3151,8.6545,0.7995,8.6545,0.7995,1,9.1289,2.3151,0,6.9651,0.7995,1,0.3500
Malpartida de la Serena,6,662,331.0,11.89,9.98,16.20,8.1011,1.9060,10.4068,0.6768,8.1011,1.9060,0,8.1011,1.9060,0,6.7477,0.6768,1,0.3500
Valdefuentes,41,1415,707.5,11.13,14.01,17.60,8.8024,2.0043,8.6075,0.7063,8.6075,0.7063,1,8.8024,2.0043,0,7.0066,0.7063,1,0.3500
Trujillo,19,9822,4911.0,10.96,15.66,18.13,9.0646,2.0485,7.1739,0.7195,7.1739,0.7195,1,7.1739,0.7195,1,7.0516,0.7195,1,0.3500
Casas de Don Gómez,20,347,173.5,11.16,6.65,14.96,7.4785,1.7843,13.6482,0.6403,7.4785,1.7843,0,7.4785,1.7843,0,6.5507,0.6403,1,0.3500
Aceituna,25,617,308.5,11.26,8.52,15.56,7.7804,1.8433,10.5860,0.6580,7.7804,1.8433,0,7.7804,1.8433,0,6.7598,0.6580,1,0.3500
Fuente del Arco,10,750,375.0,16.86,26.70,21.91,10.9528,2.5569,10.8192,0.8721,10.8192,0.8721,1,10.9528,2.5569,0,7.5549,0.8721,1,0.3500
Villar del Rey,18,2386,1193.0,27.72,12.70,16.95,8.4731,2.4627,7.7897,0.8438,7.7897,0.8438,1,7.7897,0.8438,1,6.7571,0.8438,1,0.3500
Belvís de Monroy,27,670,335.0,11.49,9.83,15.87,7.9352,1.8896,10.3119,0.6719,7.9352,1.8896,0,7.9352,1.8896,0,6.6435,0.6719,1,0.3500
Aljucén,14,252,126.0,23.94,30.94,23.24,11.6201,2.8965,17.6067,0.9740,11.6201,2.8965,0,11.6201,2.8965,0,7.7135,0.9740,1,0.3500
Morera. La,9,752,376.0,23.30,18.53,18.86,9.4286,2.5050,10.3530,0.8565,9.4286,2.5050,0,9.4286,2.5050,0,7.0582,0.8565,1,0.3500
Romangordo,27,224,112.0,11.16,9.83,15.76,7.8802,1.8797,17.7248,0.6689,7.8802,1.8797,0,7.8802,1.8797,0,6.6270,0.6689,1,0.3500
Risco,11,166,83.0,11.73,33.44,24.01,12.0071,2.6051,22.8624,0.8865,12.0071,2.6051,0,12.0071,2.6051,0,7.9195,0.8865,1,0.3500
San Pedro de Mérida,14,880,440.0,23.26,30.94,23.00,11.5001,2.8761,10.4909,0.9678,10.4909,0.9678,1,10.4909,0.9678,1,7.6775,0.9678,1,0.3500
Casas del Monte,22,766,383.0,9.58,14.86,17.36,8.6797,1.9831,10.0676,0.6999,8.6797,1.9831,0,8.6797,1.9831,0,6.8537,0.6999,1,0.3500
Hinojosa del Valle,1,558,279.0,10.36,15.43,17.53,8.7651,2.0237,11.3098,0.7121,8.7651,2.0237,0,8.7651,2.0237,0,6.9091,0.7121,1,0.3500
Torremayor,14,1004,502.0,23.12,30.94,22.95,11.4751,2.8719,10.1326,0.9666,10.1326,0.9666,1,10.1326,0.9666,1,7.6700,0.9666,1,0.3500
Huélaga,20,196,98.0,9.55,6.65,14.40,7.1985,1.7360,19.1147,0.6258,7.1985,1.7360,0,7.1985,1.7360,0,6.4667,0.6258,1,0.3500
Alcuéscar,41,3010,1505.0,9.23,14.01,16.93,8.4674,1.9473,7.5708,0.6892,7.5708,0.6892,1,7.5708,0.6892,1,6.9061,0.6892,1,0.3500
Toril,27,179,89.5,10.27,9.83,15.44,7.7202,1.8530,20.4826,0.6609,7.7202,1.8530,0,7.7202,1.8530,0,6.5790,0.6609,1,0.3500
Torreorgaz,46,1764,882.0,24.30,12.67,16.44,8.2179,2.3592,8.0826,0.8128,8.0826,0.8128,1,8.2179,2.3592,0,6.6870,0.8128,1,0.3500
Cabeza del Buey,7,5411,2705.5,1.54,5.46,13.89,6.9464,1.4601,6.7459,0.5430,6.7459,0.5430,1,6.9464,1.4601,0,6.6306,0.5430,1,0.3500
Valdeobispo,29,761,380.5,19.06,9.76,15.40,7.6986,2.1147,9.7947,0.7394,7.6986,2.1147,0,7.6986,2.1147,0,6.5539,0.7394,1,0.3500
Robledillo de Gata,31,124,62.0,9.03,30.51,22.65,11.3237,2.4361,27.7584,0.8358,11.3237,2.4361,0,11.3237,2.4361,0,7.7663,0.8358,1,0.3500
Benquerencia de la Serena,6,948,474.0,9.68,9.98,15.43,7.7161,1.8397,9.1520,0.6569,7.7161,1.8397,0,7.7161,1.8397,0,6.6322,0.6569,1,0.3500
Villafranca de los Barros,1,13356,6678.0,9.80,15.43,17.33,8.6651,2.0069,6.9867,0.7071,6.9867,0.7071,1,6.9867,0.7071,1,6.8791,0.7071,1,0.3500
Valdehúncar,27,212,106.0,9.92,9.83,15.32,7.6602,1.8425,18.2905,0.6577,7.6602,1.8425,0,7.6602,1.8425,0,6.5610,0.6577,1,0.3500
Villanueva de la Serena,3,25838,12919.0,17.14,15.82,17.37,8.6839,2.2389,6.9019,0.7767,6.9019,0.7767,1,6.9019,0.7767,1,6.8316,0.7767,1,0.3500
Navaconcejo,22,2074,1037.0,8.54,14.86,17.00,8.4997,1.9519,7.9553,0.6906,7.9553,0.6906,1,8.4997,1.9519,0,6.7997,0.6906,1,0.3500
Medell¡n,3,2337,1168.5,17.05,15.82,17.34,8.6689,2.2362,7.8704,0.7759,7.8704,0.7759,1,7.8704,0.7759,1,6.8271,0.7759,1,0.3500
Arroyomolinos,41,999,499.5,8.47,14.01,16.66,8.3324,1.9245,9.2022,0.6824,8.3324,1.9245,0,8.3324,1.9245,0,6.8656,0.6824,1,0.3500
Aldehuela de Jerte,29,338,169.0,18.43,9.76,15.18,7.5886,2.0958,13.8730,0.7337,7.5886,2.0958,0,7.5886,2.0958,0,6.5209,0.7337,1,0.3500
Almendralejo,9,33588,16794.0,21.51,18.53,18.24,9.1186,2.4513,7.0100,0.8404,7.0100,0.8404,1,7.0100,0.8404,1,6.9652,0.8404,1,0.3500
Rena,3,669,334.5,16.86,15.82,17.27,8.6339,2.2305,10.5271,0.7741,8.6339,2.2305,0,8.6339,2.2305,0,6.8166,0.7741,1,0.3500
Aldeanueva de la Vera,22,2275,1137.5,8.31,14.86,16.92,8.4597,1.9450,7.8368,0.6885,7.8368,0.6885,1,7.8368,0.6885,1,6.7877,0.6885,1,0.3500
Valdelacalzada,18,2804,1402.0,25.48,12.70,16.17,8.0831,2.3955,7.5165,0.8236,7.5165,0.8236,1,8.0831,2.3955,0,6.6401,0.8236,1,0.3500
Guijo de Santa Bárbara,22,410,205.0,8.14,14.86,16.86,8.4297,1.9399,12.8265,0.6870,8.4297,1.9399,0,8.4297,1.9399,0,6.7787,0.6870,1,0.3500
Guijo de Galisteo,25,1611,805.5,8.51,8.52,14.60,7.3004,1.7608,7.9419,0.6332,7.3004,1.7608,0,7.3004,1.7608,0,6.6158,0.6332,1,0.3500
Collado,22,201,100.5,7.98,14.86,16.80,8.3997,1.9351,19.1577,0.6855,8.3997,1.9351,0,8.3997,1.9351,0,6.7697,0.6855,1,0.3500
Torre de Santa María,41,632,316.0,7.86,14.01,16.45,8.2274,1.9062,10.6239,0.6769,8.2274,1.9062,0,8.2274,1.9062,0,6.8341,0.6769,1,0.3500
Granja. La,22,361,180.5,7.78,14.86,16.73,8.3647,1.9291,13.6346,0.6837,8.3647,1.9291,0,8.3647,1.9291,0,6.7592,0.6837,1,0.3500
Lapa. La,9,296,148.0,20.77,18.53,17.98,8.9886,2.4291,15.3425,0.8337,8.9886,2.4291,0,8.9886,2.4291,0,6.9262,0.8337,1,0.3500
Burguillos del Cerro,5,3286,1643.0,12.56,32.00,22.69,11.3451,2.5868,8.3643,0.8810,8.3643,0.8810,1,8.3643,0.8810,1,7.6827,0.8810,1,0.3500
Majadas,27,1297,648.5,8.77,9.83,14.92,7.4602,1.8080,8.3656,0.6474,7.4602,1.8080,0,7.4602,1.8080,0,6.5010,0.6474,1,0.3500
Arroyo de la Luz,46,6517,3258.5,22.81,12.67,15.91,7.9529,2.3145,6.9695,0.7994,6.9695,0.7994,1,6.9695,0.7994,1,6.6075,0.7994,1,0.3500
Nuñomoral,21,1435,717.5,5.95,21.42,18.96,9.4793,2.0712,8.7860,0.7264,8.7860,0.7264,1,8.7860,0.7264,1,7.3259,0.7264,1,0.3500
