municipio,planta_id,poblacion,produccion_t,d_km,d_obra_km,C_loopA_euro_t,LC0_euro_hab,CE0_kg_hab,LC_S1_euro_hab,CE_S1_kg_hab,LC_S2_euro_hab,CE_S2_kg_hab,onsite_S2,LC_S2cap_euro_hab,CE_S2cap_kg_hab,onsite_S2cap,LC_S3_euro_hab,CE_S3_kg_hab,onsite_S3,credito_EF5_kg_hab
Medina de las Torres,5,1338,669.0,12.47,32.00,22.65,11.3251,2.5841,12.1285,2.0973,11.3251,2.5841,0,11.3251,2.5841,0,10.3393,2.0973,1,0.1000
Coria,20,12896,6448.0,7.63,6.65,13.73,6.8635,1.6784,6.8847,1.3727,6.8635,1.6784,0,6.8635,1.6784,0,6.7980,1.3727,1,0.1000
Robledillo de la Vera,22,305,152.5,7.37,14.86,16.59,8.2947,1.9168,16.0325,1.5634,8.2947,1.9168,0,8.2947,1.9168,0,7.8855,1.5634,1,0.1000
Bodonal de la Sierra,8,1139,569.5,7.26,12.07,15.60,7.8024,1.8299,9.6369,1.4939,7.8024,1.8299,0,7.8024,1.8299,0,7.6254,1.4939,1,0.1000
Torremenga,22,621,310.5,7.07,14.86,16.48,8.2397,1.9078,11.8175,1.5562,8.2397,1.9078,0,8.2397,1.9078,0,7.8415,1.5562,1,0.1000
Aceuchal,9,5679,2839.5,20.00,18.53,17.71,8.8536,2.4060,8.7231,1.9548,8.7231,1.9548,1,8.7231,1.9548,1,8.3125,1.9548,1,0.1000
Losar de la Vera,22,2966,1483.0,6.82,14.86,16.40,8.1997,1.9003,8.6026,1.5502,8.1997,1.9003,0,8.1997,1.9003,0,7.8095,1.5502,1,0.1000
Sierra de Fuentes,46,2085,1042.5,21.86,12.67,15.58,7.7879,2.2860,8.6294,1.8588,7.7879,2.2860,0,7.7879,2.2860,0,7.4520,1.8588,1,0.1000
Morcillo,25,418,209.0,7.00,8.52,14.07,7.0354,1.7155,12.8092,1.4024,7.0354,1.7155,0,7.0354,1.7155,0,7.0354,1.7155,0,0.1000
Segura de Toro,22,186,93.0,6.42,14.86,16.26,8.1297,1.8883,21.1446,1.5406,8.1297,1.8883,0,8.1297,1.8883,0,7.7535,1.5406,1,0.1000
Sancti-Spíritus,11,237,118.5,8.12,33.44,22.74,11.3721,2.4968,20.8462,2.0275,11.3721,2.4968,0,11.3721,2.4968,0,10.4150,2.0275,1,0.1000
Carrascalejo. El,14,85,42.5,19.98,30.94,21.85,10.9251,2.7777,39.3518,2.2522,10.9251,2.7777,0,10.9251,2.7777,0,9.9676,2.2522,1,0.1000
Parra. La,9,1390,695.0,19.45,18.53,17.52,8.7586,2.3895,10.0054,1.9416,8.7586,2.3895,0,8.7586,2.3895,0,8.2365,1.9416,1,0.1000
Navalmoral de la Mata,27,17228,8614.0,7.24,9.83,14.39,7.1952,1.7621,7.1013,1.4397,7.1013,1.4397,1,7.1013,1.4397,1,7.0192,1.4397,1,0.1000
Descargamaría,31,190,95.0,6.08,30.51,21.62,10.8087,2.3476,23.0049,1.9081,10.8087,2.3476,0,10.8087,2.3476,0,10.0161,1.9081,1,0.1000
Brozas,44,2123,1061.5,2.95,16.91,16.85,8.4245,1.8458,9.1172,1.5067,8.4245,1.8458,0,8.4245,1.8458,0,8.2382,1.5067,1,0.1000
Galisteo,29,1968,984.0,16.07,9.76,14.35,7.1736,2.0250,8.2092,1.6500,7.1736,2.0250,0,7.1736,2.0250,0,6.9832,1.6500,1,0.1000
Jerte,22,1332,666.0,5.61,14.86,15.97,7.9847,1.8640,9.4646,1.5212,7.9847,1.8640,0,7.9847,1.8640,0,7.6375,1.5212,1,0.1000
Oliva de Plasencia,29,286,143.0,15.53,9.76,14.17,7.0836,2.0088,15.6081,1.6370,7.0836,2.0088,0,7.0836,2.0088,0,6.9112,1.6370,1,0.1000
Cabezuela del Valle,22,2129,1064.5,5.51,14.86,15.94,7.9697,1.8610,8.7500,1.5188,7.9697,1.8610,0,7.9697,1.8610,0,7.6255,1.5188,1,0.1000
Abadía,22,325,162.5,5.14,14.86,15.81,7.9047,1.8499,15.2161,1.5099,7.9047,1.8499,0,7.9047,1.8499,0,7.5735,1.5099,1,0.1000
Reina,10,201,100.5,11.18,26.70,19.92,9.9578,2.3865,21.6041,1.9392,9.9578,2.3865,0,9.9578,2.3865,0,9.2353,1.9392,1,0.1000
Millanes,27,257,128.5,6.17,9.83,14.01,7.0052,1.7300,16.5318,1.4140,7.0052,1.7300,0,7.0052,1.7300,0,6.8672,1.4140,1,0.1000
Mirandilla,14,1377,688.5,18.47,30.94,21.32,10.6601,2.7324,11.5436,2.2159,10.6601,2.7324,0,10.6601,2.7324,0,9.7556,2.2159,1,0.1000
Jara¡z de la Vera,22,6467,3233.5,4.75,14.86,15.67,7.8347,1.8382,7.8543,1.5005,7.8347,1.8382,0,7.8347,1.8382,0,7.5175,1.5005,1,0.1000
Gargantilla,22,440,220.0,4.72,14.86,15.66,7.8297,1.8373,13.1456,1.4998,7.8297,1.8373,0,7.8297,1.8373,0,7.5135,1.4998,1,0.1000
Campanario,3,5367,2683.5,13.19,15.82,15.99,7.9939,2.1204,8.0610,1.7263,7.9939,2.1204,0,7.9939,2.1204,0,7.6216,1.7263,1,0.1000
Saucedilla,27,804,402.0,5.79,9.83,13.88,6.9402,1.7186,9.8616,1.4049,6.9402,1.7186,0,6.9402,1.7186,0,6.8152,1.4049,1,0.1000
Valverde de Burguillos,5,322,161.0,9.34,32.00,21.56,10.7801,2.4902,17.5880,2.0222,10.7801,2.4902,0,10.7801,2.4902,0,9.9033,2.0222,1,0.1000
Portaje,20,415,207.5,4.62,6.65,12.68,6.3385,1.5881,12.2949,1.3004,6.3385,1.5881,0,6.3385,1.5881,0,6.3385,1.5881,0,0.1000
Valverde de Leganés,13,4155,2077.5,10.71,22.19,18.11,9.0537,2.2371,9.0446,1.8197,9.0446,1.8197,1,9.0446,1.8197,1,8.5103,1.8197,1,0.1000
Garrovilla. La,14,2506,1253.0,17.95,30.94,21.14,10.5701,2.7168,10.6537,2.2034,10.5701,2.7168,0,10.5701,2.7168,0,9.6836,2.2034,1,0.1000
Carcaboso,29,1108,554.0,14.24,9.76,13.71,6.8536,1.9701,8.9392,1.6061,6.8536,1.9701,0,6.8536,1.9701,0,6.7272,1.6061,1,0.1000
Magacela,3,607,303.5,12.50,15.82,15.75,7.8739,2.0997,11.6178,1.7097,7.8739,2.0997,0,7.8739,2.0997,0,7.5256,1.7097,1,0.1000
Cadalso,31,506,253.0,3.91,30.51,20.86,10.4287,2.2825,14.4837,1.8560,10.4287,2.2825,0,10.4287,2.2825,0,9.7121,1.8560,1,0.1000
Fregenal de la Sierra,8,5237,2618.5,3.43,12.07,14.26,7.1324,1.7150,7.3833,1.4020,7.1324,1.7150,0,7.1324,1.7150,0,7.0894,1.4020,1,0.1000
Montehermoso,25,5799,2899.5,3.91,8.52,12.99,6.4954,1.6228,6.8274,1.3282,6.4954,1.6228,0,6.4954,1.6228,0,6.4954,1.6228,0,0.1000
Jarandilla de la Vera,22,3129,1564.5,3.34,14.86,15.18,7.5897,1.7959,8.0707,1.4667,7.5897,1.7959,0,7.5897,1.7959,0,7.3215,1.4667,1,0.1000
Albalá,41,798,399.0,3.35,14.01,14.87,7.4374,1.7709,10.2828,1.4467,7.4374,1.7709,0,7.4374,1.7709,0,7.3158,1.4467,1,0.1000
Haba. La,3,1367,683.5,11.65,15.82,15.45,7.7239,2.0742,9.2080,1.6893,7.7239,2.0742,0,7.7239,2.0742,0,7.4056,1.6893,1,0.1000
Mengabril,3,487,243.5,11.64,15.82,15.44,7.7189,2.0739,12.5086,1.6891,7.7189,2.0739,0,7.7189,2.0739,0,7.4016,1.6891,1,0.1000
Puebla del Prior,1,545,272.5,4.00,15.43,15.30,7.6501,1.8329,11.9073,1.4963,7.6501,1.8329,0,7.6501,1.8329,0,7.3996,1.4963,1,0.1000
Trujillanos,14,1439,719.5,16.62,30.94,20.68,10.3401,2.6769,11.2094,2.1715,10.3401,2.6769,0,10.3401,2.6769,0,9.4996,2.1715,1,0.1000
Talayuela,27,9222,4611.0,4.02,9.83,13.26,6.6302,1.6655,6.7753,1.3624,6.6302,1.6655,0,6.6302,1.6655,0,6.5672,1.3624,1,0.1000
Moraleja,20,7998,3999.0,3.09,6.65,12.14,6.0685,1.5422,6.3674,1.2637,6.0685,1.5422,0,6.0685,1.5422,0,6.0685,1.5422,0,0.1000
Montánchez,41,2040,1020.0,2.71,14.01,14.65,7.3274,1.7517,8.2874,1.4314,7.3274,1.7517,0,7.3274,1.7517,0,7.2278,1.4314,1,0.1000
Alconera,5,737,368.5,7.44,32.00,20.89,10.4451,2.4332,12.9482,1.9766,10.4451,2.4332,0,10.4451,2.4332,0,9.6353,1.9766,1,0.1000
Torremej¡a,14,2228,1114.0,16.07,30.94,20.48,10.2401,2.6604,10.5142,2.1583,10.2401,2.6604,0,10.2401,2.6604,0,9.4196,2.1583,1,0.1000
Casas de Reina,10,196,98.0,8.34,26.70,18.93,9.4628,2.3013,21.5254,1.8710,9.4628,2.3013,0,9.4628,2.3013,0,8.8393,1.8710,1,0.1000
Castuera,6,6594,3297.0,2.88,9.98,13.05,6.5261,1.6357,6.8000,1.3386,6.5261,1.6357,0,6.5261,1.6357,0,6.5261,1.6357,0,0.1000
Casatejada,27,1399,699.5,3.23,9.83,12.98,6.4902,1.6418,8.1792,1.3434,6.4902,1.6418,0,6.4902,1.6418,0,6.4552,1.3434,1,0.1000
Valencia de Alcántara,39,6178,3089.0,2.59,16.47,15.29,7.6431,1.8219,7.7191,1.4876,7.6431,1.8219,0,7.6431,1.8219,0,7.4570,1.4876,1,0.1000
Siruela,11,2192,1096.0,3.69,33.44,21.19,10.5971,2.3639,10.8182,1.9211,10.5971,2.3639,0,10.5971,2.3639,0,9.7950,1.9211,1,0.1000
Quintana de la Serena,6,5069,2534.5,2.57,9.98,12.94,6.4711,1.6264,6.8701,1.3311,6.4711,1.6264,0,6.4711,1.6264,0,6.4711,1.6264,0,0.1000
Villalba de los Barros,9,1654,827.0,14.89,18.53,15.92,7.9586,2.2527,9.0784,1.8322,7.9586,2.2527,0,7.9586,2.2527,0,7.5965,1.8322,1,0.1000
Feria,9,1341,670.5,14.72,18.53,15.86,7.9286,2.2476,9.4072,1.8281,7.9286,2.2476,0,7.9286,2.2476,0,7.5725,1.8281,1,0.1000
Malpartida de Plasencia,29,4627,2313.5,11.51,9.76,12.76,6.3786,1.8882,6.8432,1.5406,6.3786,1.8882,0,6.3786,1.8882,0,6.3472,1.5406,1,0.1000
Logrosán,45,2090,1045.0,1.63,26.24,18.44,9.2211,2.0860,9.7731,1.6988,9.2211,2.0860,0,9.2211,2.0860,0,8.7272,1.6988,1,0.1000
Aldeanueva del Camino,22,800,400.0,0.82,14.86,14.30,7.1497,1.7203,10.0448,1.4062,7.1497,1.7203,0,7.1497,1.7203,0,6.9695,1.4062,1,0.1000
Santos de Maimona. Los,9,8193,4096.5,13.93,18.53,15.59,7.7936,2.2239,7.7400,1.8092,7.7400,1.8092,1,7.7400,1.8092,1,7.4645,1.8092,1,0.1000
Trasierra,10,691,345.5,6.91,26.70,18.43,9.2128,2.2584,12.1882,1.8367,9.2128,2.2584,0,9.2128,2.2584,0,8.6393,1.8367,1,0.1000
Zafra,9,16424,8212.0,13.79,18.53,15.54,7.7686,2.2197,7.5671,1.8058,7.5671,1.8058,1,7.5671,1.8058,1,7.4445,1.8058,1,0.1000
Pueblonuevo del Guadiana,18,2018,1009.0,17.64,12.70,13.42,6.7081,2.1603,7.8053,1.7582,6.7081,2.1603,0,6.7081,2.1603,0,6.5816,1.7582,1,0.1000
Almaraz,27,1321,660.5,1.21,9.83,12.27,6.1352,1.5812,8.0007,1.2950,6.1352,1.5812,0,6.1352,1.5812,0,6.1352,1.5812,0,0.1000
Esparragalejo,14,1580,790.0,13.50,30.94,19.58,9.7901,2.5833,10.6144,2.0966,9.7901,2.5833,0,9.7901,2.5833,0,9.0596,2.0966,1,0.1000
Ribera del Fresno,1,3466,1733.0,0.60,15.43,14.11,7.0551,1.7309,7.5654,1.4147,7.0551,1.7309,0,7.0551,1.7309,0,6.9236,1.4147,1,0.1000
Malpartida de Cáceres,46,4469,2234.5,14.92,12.67,13.15,6.5729,2.0778,7.0178,1.6923,6.5729,2.0778,0,6.5729,2.0778,0,6.4800,1.6923,1,0.1000
Don Benito,3,35791,17895.5,8.11,15.82,14.21,7.1039,1.9680,6.9530,1.6044,6.9530,1.6044,1,6.9530,1.6044,1,6.9096,1.6044,1,0.1000
Atalaya,5,338,169.0,4.33,32.00,19.81,9.9051,2.3399,16.5205,1.9019,9.9051,2.3399,0,9.9051,2.3399,0,9.2033,1.9019,1,0.1000
Talavera la Real,4,5509,2754.5,3.21,21.80,15.58,7.7905,2.0004,7.8862,1.6303,7.7905,2.0004,0,7.7905,2.0004,0,7.5053,1.6303,1,0.1000
Coronada. La,3,2239,1119.5,5.44,15.82,13.27,6.6339,1.8879,7.6237,1.5403,6.6339,1.8879,0,6.6339,1.8879,0,6.5336,1.5403,1,0.1000
Olivenza,13,11852,5926.0,3.17,22.19,15.47,7.7337,2.0109,7.5979,1.6387,7.5979,1.6387,1,7.5979,1.6387,1,7.4543,1.6387,1,0.1000
Arroyo de San Serván,14,4276,2138.0,10.35,30.94,18.48,9.2401,2.4888,9.1767,2.0210,9.1767,2.0210,1,9.1767,2.0210,1,8.6196,2.0210,1,0.1000
Llerena,10,5997,2998.5,2.72,26.70,16.96,8.4778,2.1327,8.3991,1.7361,8.3991,1.7361,1,8.3991,1.7361,1,8.0513,1.7361,1,0.1000
Cáceres,46,93131,46565.5,11.23,12.67,11.86,5.9279,1.9671,5.9692,1.6037,5.9279,1.9671,0,5.9279,1.9671,0,5.9279,1.9671,0,0.1000
Plasencia,29,41148,20574.0,5.72,9.76,10.73,5.3636,1.7145,5.5516,1.4016,5.3636,1.7145,0,5.3636,1.7145,0,5.3636,1.7145,0,0.1000
Badajoz,18,148334,74167.0,10.40,12.70,10.89,5.4431,1.9431,5.5713,1.5845,5.4431,1.9431,0,5.4431,1.9431,0,5.4431,1.9431,0,0.1000
Casar de Cáceres,46,4879,2439.5,5.99,12.67,10.03,5.0129,1.8099,5.7228,1.4779,5.0129,1.8099,0,5.0129,1.8099,0,5.0129,1.8099,0,0.1000
Fuente del Maestre,9,6962,3481.0,2.68,18.53,11.65,5.8236,1.8864,6.2180,1.5392,5.8236,1.8864,0,5.8236,1.8864,0,5.8236,1.8864,0,0.1000
Calamonte,14,6178,3089.0,2.78,30.94,15.83,7.9151,2.2617,7.9367,1.8394,7.9151,2.2617,0,7.9151,2.2617,0,7.5596,1.8394,1,0.1000
