municipio,planta_id,poblacion,produccion_t,d_km,d_obra_km,C_loopA_euro_t,LC0_euro_hab,CE0_kg_hab,LC_S1_euro_hab,CE_S1_kg_hab,LC_S2_euro_hab,CE_S2_kg_hab,onsite_S2,LC_S2cap_euro_hab,CE_S2cap_kg_hab,onsite_S2cap,LC_S3_euro_hab,CE_S3_kg_hab,onsite_S3,credito_EF5_kg_hab
Medina de las Torres,5,1338,669.0,12.47,32.00,22.65,11.3251,2.5841,11.5960,1.8539,11.3251,2.5841,0,11.3251,2.5841,0,9.8068,1.8539,1,0.1500
Coria,20,12896,6448.0,7.63,6.65,13.73,6.8635,1.6784,6.7983,1.2199,6.7983,1.2199,1,6.7983,1.2199,1,6.7117,1.2199,1,0.1500
Robledillo de la Vera,22,305,152.5,7.37,14.86,16.59,8.2947,1.9168,15.8030,1.3867,8.2947,1.9168,0,8.2947,1.9168,0,7.6561,1.3867,1,0.1500
Bodonal de la Sierra,8,1139,569.5,7.26,12.07,15.60,7.8024,1.8299,9.4566,1.3260,7.8024,1.8299,0,7.8024,1.8299,0,7.4452,1.3260,1,0.1500
Torremenga,22,621,310.5,7.07,14.86,16.48,8.2397,1.9078,11.5936,1.3804,8.2397,1.9078,0,8.2397,1.9078,0,7.6176,1.3804,1,0.1500
Aceuchal,9,5679,2839.5,20.00,18.53,17.71,8.8536,2.4060,8.4377,1.7292,8.4377,1.7292,1,8.4377,1.7292,1,8.0272,1.7292,1,0.1500
Losar de la Vera,22,2966,1483.0,6.82,14.86,16.40,8.1997,1.9003,8.3827,1.3752,8.1997,1.9003,0,8.1997,1.9003,0,7.5896,1.3752,1,0.1500
Sierra de Fuentes,46,2085,1042.5,21.86,12.67,15.58,7.7879,2.2860,8.4506,1.6452,7.7879,2.2860,0,7.7879,2.2860,0,7.2732,1.6452,1,0.1500
Morcillo,25,418,209.0,7.00,8.52,14.07,7.0354,1.7155,12.7056,1.2458,7.0354,1.7155,0,7.0354,1.7155,0,6.9505,1.2458,1,0.1500
Segura de Toro,22,186,93.0,6.42,14.86,16.26,8.1297,1.8883,20.9316,1.3668,8.1297,1.8883,0,8.1297,1.8883,0,7.5406,1.3668,1,0.1500
Sancti-Spíritus,11,237,118.5,8.12,33.44,22.74,11.3721,2.4968,20.3090,1.7928,11.3721,2.4968,0,11.3721,2.4968,0,9.8778,1.7928,1,0.1500
Carrascalejo. El,14,85,42.5,19.98,30.94,21.85,10.9251,2.7777,38.8593,1.9894,10.9251,2.7777,0,10.9251,2.7777,0,9.4751,1.9894,1,0.1500
Parra. La,9,1390,695.0,19.45,18.53,17.52,8.7586,2.3895,9.7296,1.7177,8.7586,2.3895,0,8.7586,2.3895,0,7.9607,1.7177,1,0.1500
Navalmoral de la Mata,27,17228,8614.0,7.24,9.83,14.39,7.1952,1.7621,6.9818,1.2785,6.9818,1.2785,1,6.9818,1.2785,1,6.8996,1.2785,1,0.1500
Descargamaría,31,190,95.0,6.08,30.51,21.62,10.8087,2.3476,22.5240,1.6883,10.8087,2.3476,0,10.8087,2.3476,0,9.5353,1.6883,1,0.1500
Brozas,44,2123,1061.5,2.95,16.91,16.85,8.4245,1.8458,8.8748,1.3371,8.4245,1.8458,0,8.4245,1.8458,0,7.9958,1.3371,1,0.1500
Galisteo,29,1968,984.0,16.07,9.76,14.35,7.1736,2.0250,8.0918,1.4625,7.1736,2.0250,0,7.1736,2.0250,0,6.8658,1.4625,1,0.1500
Jerte,22,1332,666.0,5.61,14.86,15.97,7.9847,1.8640,9.2662,1.3498,7.9847,1.8640,0,7.9847,1.8640,0,7.4391,1.3498,1,0.1500
Oliva de Plasencia,29,286,143.0,15.53,9.76,14.17,7.0836,2.0088,15.4998,1.4512,7.0836,2.0088,0,7.0836,2.0088,0,6.8028,1.4512,1,0.1500
Cabezuela del Valle,22,2129,1064.5,5.51,14.86,15.94,7.9697,1.8610,8.5530,1.3477,7.9697,1.8610,0,7.9697,1.8610,0,7.4286,1.3477,1,0.1500
Abadía,22,325,162.5,5.14,14.86,15.81,7.9047,1.8499,15.0256,1.3399,7.9047,1.8499,0,7.9047,1.8499,0,7.3831,1.3399,1,0.1500
Reina,10,201,100.5,11.18,26.70,19.92,9.9578,2.3865,21.2083,1.7155,9.9578,2.3865,0,9.9578,2.3865,0,8.8395,1.7155,1,0.1500
Millanes,27,257,128.5,6.17,9.83,14.01,7.0052,1.7300,16.4313,1.2560,7.0052,1.7300,0,7.0052,1.7300,0,6.7666,1.2560,1,0.1500
Mirandilla,14,1377,688.5,18.47,30.94,21.32,10.6601,2.7324,11.0776,1.9577,10.6601,2.7324,0,10.6601,2.7324,0,9.2896,1.9577,1,0.1500
Jara¡z de la Vera,22,6467,3233.5,4.75,14.86,15.67,7.8347,1.8382,7.6709,1.3317,7.6709,1.3317,1,7.6709,1.3317,1,7.3341,1.3317,1,0.1500
Gargantilla,22,440,220.0,4.72,14.86,15.66,7.8297,1.8373,12.9626,1.3311,7.8297,1.8373,0,7.8297,1.8373,0,7.3306,1.3311,1,0.1500
Campanario,3,5367,2683.5,13.19,15.82,15.99,7.9939,2.1204,7.8616,1.5293,7.8616,1.5293,1,7.8616,1.5293,1,7.4222,1.5293,1,0.1500
Saucedilla,27,804,402.0,5.79,9.83,13.88,6.9402,1.7186,9.7676,1.2480,6.9402,1.7186,0,6.9402,1.7186,0,6.7211,1.2480,1,0.1500
Valverde de Burguillos,5,322,161.0,9.34,32.00,21.56,10.7801,2.4902,17.1100,1.7881,10.7801,2.4902,0,10.7801,2.4902,0,9.4253,1.7881,1,0.1500
Portaje,20,415,207.5,4.62,6.65,12.68,6.3385,1.5881,12.2611,1.1566,6.3385,1.5881,0,6.3385,1.5881,0,6.3385,1.5881,0,0.1500
Valverde de Leganés,13,4155,2077.5,10.71,22.19,18.11,9.0537,2.2371,8.7393,1.6110,8.7393,1.6110,1,8.7393,1.6110,1,8.2050,1.6110,1,0.1500
Garrovilla. La,14,2506,1253.0,17.95,30.94,21.14,10.5701,2.7168,10.1967,1.9468,10.1967,1.9468,1,10.1967,1.9468,1,9.2266,1.9468,1,0.1500
Carcaboso,29,1108,554.0,14.24,9.76,13.71,6.8536,1.9701,8.8538,1.4241,6.8536,1.9701,0,6.8536,1.9701,0,6.6418,1.4241,1,0.1500
Magacela,3,607,303.5,12.50,15.82,15.75,7.8739,2.0997,11.4304,1.5148,7.8739,2.0997,0,7.8739,2.0997,0,7.3382,1.5148,1,0.1500
Cadalso,31,506,253.0,3.91,30.51,20.86,10.4287,2.2825,14.0408,1.6428,10.4287,2.2825,0,10.4287,2.2825,0,9.2693,1.6428,1,0.1500
Fregenal de la Sierra,8,5237,2618.5,3.43,12.07,14.26,7.1324,1.7150,7.2701,1.2455,7.1324,1.7150,0,7.1324,1.7150,0,6.9762,1.2455,1,0.1500
Montehermoso,25,5799,2899.5,3.91,8.52,12.99,6.4954,1.6228,6.7779,1.1810,6.4954,1.6228,0,6.4954,1.6228,0,6.4954,1.6228,0,0.1500
Jarandilla de la Vera,22,3129,1564.5,3.34,14.86,15.18,7.5897,1.7959,7.9118,1.3021,7.5897,1.7959,0,7.5897,1.7959,0,7.1626,1.3021,1,0.1500
Albalá,41,798,399.0,3.35,14.01,14.87,7.4374,1.7709,10.1390,1.2846,7.4374,1.7709,0,7.4374,1.7709,0,7.1721,1.2846,1,0.1500
Haba. La,3,1367,683.5,11.65,15.82,15.45,7.7239,2.0742,9.0356,1.4969,7.7239,2.0742,0,7.7239,2.0742,0,7.2332,1.4969,1,0.1500
Mengabril,3,487,243.5,11.64,15.82,15.44,7.7189,2.0739,12.3367,1.4967,7.7189,2.0739,0,7.7189,2.0739,0,7.2297,1.4967,1,0.1500
Puebla del Prior,1,545,272.5,4.00,15.43,15.30,7.6501,1.8329,11.7423,1.3280,7.6501,1.8329,0,7.6501,1.8329,0,7.2346,1.3280,1,0.1500
Trujillanos,14,1439,719.5,16.62,30.94,20.68,10.3401,2.6769,10.7754,1.9188,10.3401,2.6769,0,10.3401,2.6769,0,9.0656,1.9188,1,0.1500
Talayuela,27,9222,4611.0,4.02,9.83,13.26,6.6302,1.6655,6.7123,1.2108,6.6302,1.6655,0,6.6302,1.6655,0,6.5041,1.2108,1,0.1500
Moraleja,20,7998,3999.0,3.09,6.65,12.14,6.0685,1.5422,6.3605,1.1245,6.0685,1.5422,0,6.0685,1.5422,0,6.0685,1.5422,0,0.1500
Montánchez,41,2040,1020.0,2.71,14.01,14.65,7.3274,1.7517,8.1547,1.2712,7.3274,1.7517,0,7.3274,1.7517,0,7.0951,1.2712,1,0.1500
Alconera,5,737,368.5,7.44,32.00,20.89,10.4451,2.4332,12.5037,1.7482,10.4451,2.4332,0,10.4451,2.4332,0,9.1908,1.7482,1,0.1500
Torremej¡a,14,2228,1114.0,16.07,30.94,20.48,10.2401,2.6604,10.0901,1.9073,10.0901,1.9073,1,10.0901,1.9073,1,8.9956,1.9073,1,0.1500
Casas de Reina,10,196,98.0,8.34,26.70,18.93,9.4628,2.3013,21.1791,1.6559,9.4628,2.3013,0,9.4628,2.3013,0,8.4930,1.6559,1,0.1500
Castuera,6,6594,3297.0,2.88,9.98,13.05,6.5261,1.6357,6.7474,1.1900,6.5261,1.6357,0,6.5261,1.6357,0,6.4856,1.1900,1,0.1500
Casatejada,27,1399,699.5,3.23,9.83,12.98,6.4902,1.6418,8.1302,1.1943,6.4902,1.6418,0,6.4902,1.6418,0,6.4061,1.1943,1,0.1500
Valencia de Alcántara,39,6178,3089.0,2.59,16.47,15.29,7.6431,1.8219,7.5548,1.3204,7.5548,1.3204,1,7.5548,1.3204,1,7.2927,1.3204,1,0.1500
Siruela,11,2192,1096.0,3.69,33.44,21.19,10.5971,2.3639,10.3585,1.6997,10.3585,1.6997,1,10.3585,1.6997,1,9.3353,1.6997,1,0.1500
Quintana de la Serena,6,5069,2534.5,2.57,9.98,12.94,6.4711,1.6264,6.8230,1.1835,6.4711,1.6264,0,6.4711,1.6264,0,6.4471,1.1835,1,0.1500
Villalba de los Barros,9,1654,827.0,14.89,18.53,15.92,7.9586,2.2527,8.8825,1.6219,7.9586,2.2527,0,7.9586,2.2527,0,7.4007,1.6219,1,0.1500
Feria,9,1341,670.5,14.72,18.53,15.86,7.9286,2.2476,9.2143,1.6184,7.9286,2.2476,0,7.9286,2.2476,0,7.3797,1.6184,1,0.1500
Malpartida de Plasencia,29,4627,2313.5,11.51,9.76,12.76,6.3786,1.8882,6.8053,1.3667,6.3786,1.8882,0,6.3786,1.8882,0,6.3093,1.3667,1,0.1500
Logrosán,45,2090,1045.0,1.63,26.24,18.44,9.2211,2.0860,9.4510,1.5052,9.2211,2.0860,0,9.2211,2.0860,0,8.4051,1.5052,1,0.1500
Aldeanueva del Camino,22,800,400.0,0.82,14.86,14.30,7.1497,1.7203,9.9298,1.2492,7.1497,1.7203,0,7.1497,1.7203,0,6.8546,1.2492,1,0.1500
Santos de Maimona. Los,9,8193,4096.5,13.93,18.53,15.59,7.7936,2.2239,7.5607,1.6018,7.5607,1.6018,1,7.5607,1.6018,1,7.2852,1.6018,1,0.1500
Trasierra,10,691,345.5,6.91,26.70,18.43,9.2128,2.2584,11.8669,1.6258,9.2128,2.2584,0,9.2128,2.2584,0,8.3180,1.6258,1,0.1500
Zafra,9,16424,8212.0,13.79,18.53,15.54,7.7686,2.2197,7.3902,1.5988,7.3902,1.5988,1,7.3902,1.5988,1,7.2677,1.5988,1,0.1500
Pueblonuevo del Guadiana,18,2018,1009.0,17.64,12.70,13.42,6.7081,2.1603,7.7345,1.5572,6.7081,2.1603,0,6.7081,2.1603,0,6.5108,1.5572,1,0.1500
Almaraz,27,1321,660.5,1.21,9.83,12.27,6.1352,1.5812,7.9872,1.1518,6.1352,1.5812,0,6.1352,1.5812,0,6.1352,1.5812,0,0.1500
Esparragalejo,14,1580,790.0,13.50,30.94,19.58,9.7901,2.5833,10.2353,1.8533,9.7901,2.5833,0,9.7901,2.5833,0,8.6806,1.8533,1,0.1500
Ribera del Fresno,1,3466,1733.0,0.60,15.43,14.11,7.0551,1.7309,7.4599,1.2566,7.0551,1.7309,0,7.0551,1.7309,0,6.8181,1.2566,1,0.1500
Malpartida de Cáceres,46,4469,2234.5,14.92,12.67,13.15,6.5729,2.0778,6.9605,1.4995,6.5729,2.0778,0,6.5729,2.0778,0,6.4227,1.4995,1,0.1500
Don Benito,3,35791,17895.5,8.11,15.82,14.21,7.1039,1.9680,6.8426,1.4226,6.8426,1.4226,1,6.8426,1.4226,1,6.7992,1.4226,1,0.1500
Atalaya,5,338,169.0,4.33,32.00,19.81,9.9051,2.3399,16.1300,1.6829,9.9051,2.3399,0,9.9051,2.3399,0,8.8128,1.6829,1,0.1500
Talavera la Real,4,5509,2754.5,3.21,21.80,15.58,7.7905,2.0004,7.7071,1.4453,7.7071,1.4453,1,7.7071,1.4453,1,7.3263,1.4453,1,0.1500
Coronada. La,3,2239,1119.5,5.44,15.82,13.27,6.6339,1.8879,7.5603,1.3665,6.6339,1.8879,0,6.6339,1.8879,0,6.4702,1.3665,1,0.1500
Olivenza,13,11852,5926.0,3.17,22.19,15.47,7.7337,2.0109,7.4245,1.4526,7.4245,1.4526,1,7.4245,1.4526,1,7.2810,1.4526,1,0.1500
Arroyo de San Serván,14,4276,2138.0,10.35,30.94,18.48,9.2401,2.4888,8.8527,1.7872,8.8527,1.7872,1,8.8527,1.7872,1,8.2956,1.7872,1,0.1500
Llerena,10,5997,2998.5,2.72,26.70,16.96,8.4778,2.1327,8.1514,1.5379,8.1514,1.5379,1,8.1514,1.5379,1,7.8035,1.5379,1,0.1500
Cáceres,46,93131,46565.5,11.23,12.67,11.86,5.9279,1.9671,5.9764,1.4220,5.9279,1.9671,0,5.9279,1.9671,0,5.9279,1.9671,0,0.1500
Plasencia,29,41148,20574.0,5.72,9.76,10.73,5.3636,1.7145,5.6152,1.2451,5.3636,1.7145,0,5.3636,1.7145,0,5.3636,1.7145,0,0.1500
Badajoz,18,148334,74167.0,10.40,12.70,10.89,5.4431,1.9431,5.6270,1.4052,5.4431,1.9431,0,5.4431,1.9431,0,5.4431,1.9431,0,0.1500
Casar de Cáceres,46,4879,2439.5,5.99,12.67,10.03,5.0129,1.8099,5.8215,1.3119,5.0129,1.8099,0,5.0129,1.8099,0,5.0129,1.8099,0,0.1500
Fuente del Maestre,9,6962,3481.0,2.68,18.53,11.65,5.8236,1.8864,6.2356,1.3655,5.8236,1.8864,0,5.8236,1.8864,0,5.8236,1.8864,0,0.1500
Calamonte,14,6178,3089.0,2.78,30.94,15.83,7.9151,2.2617,7.7452,1.6282,7.7452,1.6282,1,7.7452,1.6282,1,7.3681,1.6282,1,0.1500
