municipio,planta_id,poblacion,produccion_t,d_km,d_obra_km,C_loopA_euro_t,LC0_euro_hab,CE0_kg_hab,LC_S1_euro_hab,CE_S1_kg_hab,LC_S2_euro_hab,CE_S2_kg_hab,onsite_S2,LC_S2cap_euro_hab,CE_S2cap_kg_hab,onsite_S2cap,LC_S3_euro_hab,CE_S3_kg_hab,onsite_S3,credito_EF5_kg_hab
Villarta de los Montes,11,587,293.5,117.13,33.44,60.90,30.4521,5.7671,22.4850,2.9586,22.4850,2.9586,1,22.4850,2.9586,1,18.3434,2.9586,1,0.2500
Carrascalejo,42,337,168.5,54.19,16.65,44.86,22.4290,3.3752,21.6329,1.7626,21.6329,1.7626,1,21.6329,1.7626,1,14.8306,1.7626,1,0.2500
Helechosa de los Montes,11,716,358.0,86.49,33.44,50.17,25.0871,4.8479,19.0352,2.4990,19.0352,2.4990,1,19.0352,2.4990,1,15.6609,2.4990,1,0.2500
Valdecaballeros,11,1218,609.0,67.27,33.44,43.44,21.7221,4.2713,15.9136,2.2107,15.9136,2.2107,1,15.9136,2.2107,1,13.9784,2.2107,1,0.2500
Cabañas del Castillo,42,423,211.5,32.69,16.65,37.33,18.6640,2.7302,18.2422,1.4401,18.2422,1.4401,1,18.2422,1.4401,1,12.9481,1.4401,1,0.2500
Valencia del Mombuey,5,782,391.0,69.19,32.00,42.51,21.2551,4.2857,16.8245,2.2179,16.8245,2.2179,1,16.8245,2.2179,1,13.7067,2.2179,1,0.2500
Monroy,33,994,497.0,31.43,14.27,35.84,17.9178,2.6211,14.4740,1.3855,14.4740,1.3855,1,14.4740,1.3855,1,12.5680,1.3855,1,0.2500
Santiago del Campo,30,307,153.5,25.41,12.90,35.04,17.5176,2.3993,19.9021,1.2747,17.5176,2.3993,0,17.5176,2.3993,0,12.4237,1.2747,1,0.2500
Talaván,30,923,461.5,25.31,12.90,35.01,17.5026,2.3963,14.4599,1.2732,14.4599,1.2732,1,14.4599,1.2732,1,12.4162,1.2732,1,0.2500
Granja de Torrehermosa,16,2377,1188.5,44.02,23.94,38.19,19.0942,3.2887,13.5988,1.7194,13.5988,1.7194,1,13.5988,1.7194,1,12.9861,1.7194,1,0.2500
Castilblanco,11,1151,575.5,57.66,33.44,40.08,20.0421,3.9830,15.1931,2.0665,15.1931,2.0665,1,15.1931,2.0665,1,13.1384,2.0665,1,0.2500
Higuera la Real,5,2474,1237.0,60.81,32.00,39.57,19.7851,4.0343,13.9030,2.0922,13.9030,2.0922,1,13.9030,2.0922,1,12.9717,2.0922,1,0.2500
Hinojal,30,441,220.5,18.63,12.90,32.67,16.3326,2.1959,16.8352,1.1730,16.3326,2.1959,0,16.3326,2.1959,0,11.8312,1.1730,1,0.2500
Deleitosa,42,838,419.0,23.05,16.65,33.96,16.9790,2.4410,14.4728,1.2955,14.4728,1.2955,1,14.4728,1.2955,1,12.1056,1.2955,1,0.2500
Torrejón el Rubio,33,614,307.0,21.99,14.27,32.53,16.2628,2.3379,15.2030,1.2439,15.2030,1.2439,1,15.2030,1.2439,1,11.7405,1.2439,1,0.2500
Fresnedoso de Ibor,42,329,164.5,17.19,16.65,31.91,15.9540,2.2652,18.5758,1.2076,15.9540,2.2652,0,15.9540,2.2652,0,11.5931,1.2076,1,0.2500
Malcocinado,10,449,224.5,54.90,26.70,35.23,17.6128,3.6981,17.3743,1.9240,17.3743,1.9240,1,17.3743,1.9240,1,11.8755,1.9240,1,0.2500
Villar del Pedroso,27,673,336.5,49.61,9.83,29.21,14.6052,3.0332,14.0173,1.5916,14.0173,1.5916,1,14.0173,1.5916,1,10.3656,1.5916,1,0.2500
Eljas,31,1033,516.5,48.34,30.51,36.41,18.2037,3.6154,14.5220,1.8827,14.5220,1.8827,1,14.5220,1.8827,1,12.2710,1.8827,1,0.2500
Valverde del Fresno,31,2509,1254.5,47.38,30.51,36.07,18.0337,3.5866,13.0133,1.8683,13.0133,1.8683,1,13.0133,1.8683,1,12.1860,1.8683,1,0.2500
Herrera de Alcántara,39,285,142.5,47.17,16.47,30.89,15.4431,3.1593,19.4935,1.6547,15.4431,3.1593,0,15.4431,3.1593,0,10.8640,1.6547,1,0.2500
San Martín de Trevejo,31,916,458.0,46.39,30.51,35.73,17.8637,3.5569,14.6611,1.8535,14.6611,1.8535,1,14.6611,1.8535,1,12.1010,1.8535,1,0.2500
Pedroso de Acim,30,115,57.5,9.51,12.90,29.48,14.7376,1.9223,32.1079,1.0362,14.7376,1.9223,0,14.7376,1.9223,0,11.0337,1.0362,1,0.2500
Piedras Albas,24,207,103.5,19.59,9.40,28.19,14.0953,2.1198,22.1250,1.1349,14.0953,2.1198,0,14.0953,2.1198,0,10.6005,1.1349,1,0.2500
Cedillo,39,497,248.5,45.47,16.47,30.30,15.1481,3.1083,15.6042,1.6292,15.1481,3.1083,0,15.1481,3.1083,0,10.7165,1.6292,1,0.2500
Garganta. La,22,490,245.0,44.70,14.86,29.66,14.8297,3.0367,15.5169,1.5933,14.8297,3.0367,0,14.8297,3.0367,0,10.4646,1.5933,1,0.2500
Oliva de la Frontera,5,5612,2806.0,49.23,32.00,35.52,17.7601,3.6869,12.3255,1.9185,12.3255,1.9185,1,12.3255,1.9185,1,11.9592,1.9185,1,0.2500
Mirabel,33,730,365.0,12.78,14.27,29.31,14.6528,2.0616,13.7510,1.1058,13.7510,1.1058,1,13.7510,1.1058,1,10.9355,1.1058,1,0.2500
Acehúche,24,852,426.0,17.89,9.40,27.59,13.7953,2.0688,12.8319,1.1094,12.8319,1.1094,1,12.8319,1.1094,1,10.4505,1.1094,1,0.2500
Casas de Millán,30,690,345.0,7.55,12.90,28.79,14.3926,1.8635,13.8195,1.0068,13.8195,1.0068,1,13.8195,1.0068,1,10.8612,1.0068,1,0.2500
Pesga. La,21,1123,561.5,41.77,21.42,31.50,15.7493,3.1458,13.1009,1.6479,13.1009,1.6479,1,13.1009,1.6479,1,11.1568,1.6479,1,0.2500
Zah¡nos,13,2906,1453.0,48.82,22.19,31.45,15.7237,3.3804,11.7221,1.7652,11.7221,1.7652,1,11.7221,1.7652,1,10.9292,1.7652,1,0.2500
Robledollano,42,402,201.0,9.51,16.65,29.22,14.6090,2.0348,16.5234,1.0924,14.6090,2.0348,0,14.6090,2.0348,0,10.9206,1.0924,1,0.2500
Peraleda del Zaucejo,16,608,304.0,25.16,23.94,31.58,15.7892,2.7229,15.0064,1.4365,15.0064,1.4365,1,15.0064,1.4365,1,11.3336,1.4365,1,0.2500
Herreruela,44,386,193.0,37.69,16.91,29.01,14.5045,2.8880,16.7290,1.5190,14.5045,2.8880,0,14.5045,2.8880,0,10.5508,1.5190,1,0.2500
Navalvillar de Ibor,42,504,252.0,8.48,16.65,28.86,14.4290,2.0039,15.1748,1.0770,14.4290,2.0039,0,14.4290,2.0039,0,10.8306,1.0770,1,0.2500
Madrigalejo,45,1953,976.5,40.60,26.24,32.08,16.0411,3.2551,12.3007,1.7025,12.3007,1.7025,1,12.3007,1.7025,1,11.1709,1.7025,1,0.2500
Herrera del Duque,11,3688,1844.0,41.87,33.44,34.55,17.2771,3.5093,12.3164,1.8297,12.3164,1.8297,1,12.3164,1.8297,1,11.7559,1.8297,1,0.2500
Valdelacasa de Tajo,27,455,227.5,41.08,9.83,26.23,13.1152,2.7773,15.0521,1.4636,13.1152,2.7773,0,13.1152,2.7773,0,9.6206,1.4636,1,0.2500
Campillo de Deleitosa,27,79,39.5,41.01,9.83,26.20,13.1002,2.7752,41.1957,1.4626,13.1002,2.7752,0,13.1002,2.7752,0,9.6131,1.4626,1,0.2500
Al¡a,45,1021,510.5,39.40,26.24,31.66,15.8311,3.2191,13.3641,1.6845,13.3641,1.6845,1,13.3641,1.6845,1,11.0659,1.6845,1,0.2500
Cañaveral,30,1284,642.0,2.20,12.90,26.92,13.4576,1.7030,11.6758,0.9265,11.6758,0.9265,1,11.6758,0.9265,1,10.3937,0.9265,1,0.2500
Villamiel,31,675,337.5,38.40,30.51,32.93,16.4637,3.3172,14.9356,1.7336,14.9356,1.7336,1,14.9356,1.7336,1,11.4010,1.7336,1,0.2500
Baños de Montemayor,22,703,351.5,38.36,14.86,27.43,13.7147,2.8465,13.4135,1.4982,13.4135,1.4982,1,13.4135,1.4982,1,9.9071,1.4982,1,0.2500
Alcollarín,36,266,133.0,16.99,5.80,24.07,12.0352,1.9337,18.4161,1.0419,12.0352,1.9337,0,12.0352,1.9337,0,9.1816,1.0419,1,0.2500
Manchita,3,764,382.0,45.83,15.82,27.41,13.7039,3.0996,13.1242,1.6248,13.1242,1.6248,1,13.1242,1.6248,1,9.8784,1.6248,1,0.2500
Cilleros,31,1868,934.0,36.74,30.51,32.35,16.1737,3.2674,12.4252,1.7087,12.4252,1.7087,1,12.4252,1.7087,1,11.2560,1.7087,1,0.2500
Campillo de Llerena,10,1518,759.0,42.74,26.70,30.97,15.4828,3.3333,12.3883,1.7416,12.3883,1.7416,1,12.3883,1.7416,1,10.8105,1.7416,1,0.2500
Valle de Santa Ana,9,1192,596.0,49.43,18.53,28.01,14.0036,3.2889,12.0991,1.7195,12.0991,1.7195,1,12.0991,1.7195,1,10.0315,1.7195,1,0.2500
Abertura,36,454,227.0,15.50,5.80,23.55,11.7752,1.8890,14.3942,1.0195,11.7752,1.8890,0,11.7752,1.8890,0,9.0516,1.0195,1,0.2500
Villagarcía de la Torre,1,986,493.0,37.15,15.43,26.90,13.4501,2.8274,12.2606,1.4887,12.2606,1.4887,1,12.2606,1.4887,1,9.8046,1.4887,1,0.2500
Villanueva del Fresno,13,3678,1839.0,42.26,22.19,29.15,14.5737,3.1836,10.9666,1.6668,10.9666,1.6668,1,10.9666,1.6668,1,10.3542,1.6668,1,0.2500
Zarza la Mayor,24,1409,704.5,9.35,9.40,24.60,12.3003,1.8126,10.9245,0.9813,10.9245,0.9813,1,10.9245,0.9813,1,9.7030,0.9813,1,0.2500
Villamesías,36,311,155.5,14.91,5.80,23.34,11.6702,1.8713,16.8737,1.0107,11.6702,1.8713,0,11.6702,1.8713,0,8.9991,1.0107,1,0.2500
Valle de Matamoros,5,423,211.5,40.60,32.00,32.50,16.2501,3.4280,17.0352,1.7890,16.2501,3.4280,0,16.2501,3.4280,0,11.2042,1.7890,1,0.2500
Aldeacentenera,19,774,387.0,35.41,15.66,26.68,13.3396,2.7820,12.8998,1.4660,12.8998,1.4660,1,12.8998,1.4660,1,9.8020,1.4660,1,0.2500
Retamal de Llerena,6,501,250.5,35.94,9.98,24.62,12.3111,2.6275,14.1456,1.3888,12.3111,2.6275,0,12.3111,2.6275,0,9.2729,1.3888,1,0.2500
Campo Lugar,36,1030,515.0,14.29,5.80,23.12,11.5602,1.8527,11.2073,1.0014,11.2073,1.0014,1,11.2073,1.0014,1,8.9441,1.0014,1,0.2500
Valdecañas de Tajo,27,119,59.5,36.13,9.83,24.49,12.2452,2.6288,30.1310,1.3894,12.2452,2.6288,0,12.2452,2.6288,0,9.1856,1.3894,1,0.2500
Codosera. La,39,2322,1161.0,35.39,16.47,26.77,13.3831,2.8059,10.7682,1.4780,10.7682,1.4780,1,10.7682,1.4780,1,9.8340,1.4780,1,0.2500
Almoharín,36,1997,998.5,13.70,5.80,22.91,11.4552,1.8350,9.9795,0.9925,9.9795,0.9925,1,9.9795,0.9925,1,8.8916,0.9925,1,0.2500
Garciaz,19,851,425.5,34.37,15.66,26.32,13.1596,2.7508,12.5175,1.4504,12.5175,1.4504,1,12.5175,1.4504,1,9.7120,1.4504,1,0.2500
Casta¤ar de Ibor,42,1225,612.5,1.97,16.65,26.58,13.2890,1.8086,11.6853,0.9793,11.6853,0.9793,1,11.6853,0.9793,1,10.2606,0.9793,1,0.2500
Serradilla,33,1766,883.0,2.55,14.27,25.73,12.8628,1.7547,10.8470,0.9523,10.8470,0.9523,1,10.8470,0.9523,1,10.0405,0.9523,1,0.2500
Salvaleón,13,2049,1024.5,39.70,22.19,28.26,14.1287,3.1068,11.2845,1.6284,11.2845,1.6284,1,11.2845,1.6284,1,10.1317,1.6284,1,0.2500
Navalvillar de Pela,45,4787,2393.5,33.53,26.24,29.60,14.8011,3.0430,10.9228,1.5965,10.9228,1.5965,1,10.9228,1.5965,1,10.5509,1.5965,1,0.2500
Garvín,27,105,52.5,34.28,9.83,23.85,11.9252,2.5733,32.7721,1.3616,11.9252,2.5733,0,11.9252,2.5733,0,9.0256,1.3616,1,0.2500
Navezuelas,45,698,349.0,33.34,26.24,29.54,14.7711,3.0373,13.9672,1.5936,13.9672,1.5936,1,13.9672,1.5936,1,10.5359,1.5936,1,0.2500
Calera de León,8,1060,530.0,32.80,12.07,24.54,12.2724,2.5961,11.4947,1.3731,11.4947,1.3731,1,11.4947,1.3731,1,9.3197,1.3731,1,0.2500
Azuaga,10,8301,4150.5,39.02,26.70,29.67,14.8328,3.2217,10.7176,1.6858,10.7176,1.6858,1,10.7176,1.6858,1,10.4855,1.6858,1,0.2500
Madrigal de la Vera,22,1819,909.5,32.22,14.86,25.29,12.6447,2.6623,10.6967,1.4061,10.6967,1.4061,1,10.6967,1.4061,1,9.3721,1.4061,1,0.2500
Bienvenida,1,2326,1163.0,33.06,15.43,25.47,12.7351,2.7047,10.4424,1.4273,10.4424,1.4273,1,10.4424,1.4273,1,9.4471,1.4273,1,0.2500
Carbajo,39,227,113.5,32.50,16.47,25.76,12.8781,2.7192,20.4522,1.4346,12.8781,2.7192,0,12.8781,2.7192,0,9.5815,1.4346,1,0.2500
Fuenlabrada de los Montes,11,1955,977.5,33.62,33.44,31.67,15.8371,3.2618,12.1973,1.7059,12.1973,1.7059,1,12.1973,1.7059,1,11.0359,1.7059,1,0.2500
Casas de Don Pedro,11,1632,816.0,33.49,33.44,31.62,15.8121,3.2579,12.4379,1.7040,12.4379,1.7040,1,12.4379,1.7040,1,11.0234,1.7040,1,0.2500
Berrocalejo,27,105,52.5,32.89,9.83,23.36,11.6802,2.5316,32.6496,1.3408,11.6802,2.5316,0,11.6802,2.5316,0,8.9031,1.3408,1,0.2500
Mohedas de Granadilla,21,976,488.0,30.01,21.42,27.38,13.6893,2.7930,12.4061,1.4715,12.4061,1.4715,1,12.4061,1.4715,1,10.1268,1.4715,1,0.2500
Oliva de Mérida,1,1875,937.5,32.40,15.43,25.24,12.6201,2.6849,10.6434,1.4174,10.6434,1.4174,1,10.6434,1.4174,1,9.3896,1.4174,1,0.2500
Palomero,25,452,226.0,31.92,8.52,22.79,11.3954,2.4631,14.2287,1.3065,11.3954,2.4631,0,11.3954,2.4631,0,8.9234,1.3065,1,0.2500
Marchagaz,21,248,124.0,29.70,21.42,27.28,13.6393,2.7837,19.9003,1.4669,13.6393,2.7837,0,13.6393,2.7837,0,10.1018,1.4669,1,0.2500
Ceclavín,24,2054,1027.0,4.89,9.40,23.04,11.5203,1.6788,9.9773,0.9144,9.9773,0.9144,1,9.9773,0.9144,1,9.3130,0.9144,1,0.2500
Botija,41,199,99.5,31.10,14.01,24.58,12.2924,2.6034,21.7090,1.3767,12.2924,2.6034,0,12.2924,2.6034,0,9.3121,1.3767,1,0.2500
Garrovillas de Alconétar,44,2280,1140.0,27.80,16.91,25.55,12.7745,2.5913,10.4838,1.3707,10.4838,1.3707,1,10.4838,1.3707,1,9.6858,1.3707,1,0.2500
Cordobilla de Lácara,41,967,483.5,30.96,14.01,24.53,12.2674,2.5992,11.7190,1.3746,11.7190,1.3746,1,11.7190,1.3746,1,9.2996,1.3746,1,0.2500
Santibáñez el Bajo,22,829,414.5,30.57,14.86,24.71,12.3547,2.6128,12.1930,1.3814,12.1930,1.3814,1,12.1930,1.3814,1,9.2271,1.3814,1,0.2500
Cerezo,22,190,95.0,30.46,14.86,24.67,12.3347,2.6095,22.3252,1.3797,12.3347,2.6095,0,12.3347,2.6095,0,9.2171,1.3797,1,0.2500
Santa Marta de Magasca,19,309,154.5,30.45,15.66,24.95,12.4746,2.6332,17.3279,1.3916,12.4746,2.6332,0,12.4746,2.6332,0,9.3695,1.3916,1,0.2500
Hervás,22,4126,2063.0,30.22,14.86,24.59,12.2947,2.6023,9.7533,1.3761,9.7533,1.3761,1,9.7533,1.3761,1,9.1971,1.3761,1,0.2500
Valle de la Serena,6,1425,712.5,30.62,9.98,22.76,11.3811,2.4679,10.4449,1.3090,10.4449,1.3090,1,10.4449,1.3090,1,8.8079,1.3090,1,0.2500
Salorino,39,689,344.5,30.21,16.47,24.95,12.4731,2.6505,12.8650,1.4003,12.4731,2.6505,0,12.4731,2.6505,0,9.3790,1.4003,1,0.2500
Plasenzuela,41,538,269.0,29.17,14.01,23.91,11.9574,2.5455,13.6256,1.3478,11.9574,2.5455,0,11.9574,2.5455,0,9.1446,1.3478,1,0.2500
Capilla,7,187,93.5,21.43,5.46,20.85,10.4264,2.0568,21.5822,1.1034,10.4264,2.0568,0,10.4264,2.0568,0,8.5599,1.1034,1,0.2500
Guadalupe,45,2096,1048.0,29.25,26.24,28.11,14.0561,2.9146,11.2208,1.5323,11.2208,1.5323,1,11.2208,1.5323,1,10.1784,1.5323,1,0.2500
Peraleda de San Román,27,294,147.0,29.94,9.83,22.33,11.1652,2.4431,17.0860,1.2965,11.1652,2.4431,0,11.1652,2.4431,0,8.6456,1.2965,1,0.2500
Guareña,3,7312,3656.0,37.30,15.82,24.43,12.2139,2.8437,9.4489,1.4968,9.4489,1.4968,1,9.4489,1.4968,1,9.1334,1.4968,1,0.2500
Higuera de Vargas,13,2154,1077.0,34.60,22.19,26.47,13.2337,2.9538,10.7775,1.5519,10.7775,1.5519,1,10.7775,1.5519,1,9.6842,1.5519,1,0.2500
Monesterio,10,4378,2189.0,34.14,26.70,27.96,13.9778,3.0753,10.5599,1.6126,10.5599,1.6126,1,10.5599,1.6126,1,10.0580,1.6126,1,0.2500
Jaraicejo,27,590,295.0,29.06,9.83,22.02,11.0102,2.4167,12.7424,1.2833,11.0102,2.4167,0,11.0102,2.4167,0,8.5681,1.2833,1,0.2500
Cabrero,22,369,184.5,27.80,14.86,23.74,11.8697,2.5297,15.7099,1.3398,11.8697,2.5297,0,11.8697,2.5297,0,8.9846,1.3398,1,0.2500
Acebo,31,685,342.5,27.68,30.51,29.18,14.5887,2.9956,13.9440,1.5728,13.9440,1.5728,1,13.9440,1.5728,1,10.4635,1.5728,1,0.2500
Torno. El,22,988,494.0,27.64,14.86,23.69,11.8447,2.5249,11.4527,1.3374,11.4527,1.3374,1,11.4527,1.3374,1,8.9721,1.3374,1,0.2500
Jerez de los Caballeros,5,10237,5118.5,32.11,32.00,29.53,14.7651,3.1733,10.6267,1.6617,10.6267,1.6617,1,10.6267,1.6617,1,10.4617,1.6617,1,0.2500
Calzadilla de los Barros,5,863,431.5,32.05,32.00,29.51,14.7551,3.1715,13.2744,1.6608,13.2744,1.6608,1,13.2744,1.6608,1,10.4567,1.6608,1,0.2500
Ahigal,22,1457,728.5,26.84,14.86,23.40,11.6997,2.5009,10.5657,1.3254,10.5657,1.3254,1,10.5657,1.3254,1,8.8996,1.3254,1,0.2500
Cabezabellosa,22,418,209.0,26.70,14.86,23.35,11.6747,2.4967,14.8182,1.3233,11.6747,2.4967,0,11.6747,2.4967,0,8.8871,1.3233,1,0.2500
Torrejoncillo,29,3338,1669.0,36.50,9.76,21.50,10.7486,2.6379,9.1232,1.3939,9.1232,1.3939,1,9.1232,1.3939,1,8.4186,1.3939,1,0.2500
Puebla de Obando,18,1988,994.0,43.67,12.70,22.53,11.2631,2.9412,9.8891,1.5456,9.8891,1.5456,1,9.8891,1.5456,1,8.6467,1.5456,1,0.2500
Santiago de Alcántara,39,685,342.5,27.01,16.47,23.83,11.9131,2.5545,12.6062,1.3523,11.9131,2.5545,0,11.9131,2.5545,0,9.0990,1.3523,1,0.2500
Mesas de Ibor,27,173,86.5,27.39,9.83,21.44,10.7202,2.3666,22.8110,1.2583,10.7202,2.3666,0,10.7202,2.3666,0,8.4231,1.2583,1,0.2500
Rosalejo,27,1284,642.0,27.31,9.83,21.41,10.7052,2.3642,10.2997,1.2571,10.2997,1.2571,1,10.2997,1.2571,1,8.4156,1.2571,1,0.2500
Cristina,3,562,281.0,34.61,15.82,23.48,11.7389,2.7630,13.3179,1.4565,11.7389,2.7630,0,11.7389,2.7630,0,8.8959,1.4565,1,0.2500
Hoyos,31,976,488.0,25.78,30.51,28.51,14.2537,2.9386,12.6883,1.5443,12.6883,1.5443,1,12.6883,1.5443,1,10.2960,1.5443,1,0.2500
Barrado,22,477,238.5,25.69,14.86,23.00,11.4997,2.4664,13.9909,1.3082,11.4997,2.4664,0,11.4997,2.4664,0,8.7996,1.3082,1,0.2500
Peñalsordo,7,1210,605.0,18.08,5.46,19.68,9.8414,1.9563,9.9868,1.0532,9.8414,1.9563,0,9.8414,1.9563,0,8.2674,1.0532,1,0.2500
Guijo de Granadilla,22,625,312.5,25.57,14.86,22.96,11.4797,2.4628,12.7398,1.3064,11.4797,2.4628,0,11.4797,2.4628,0,8.7896,1.3064,1,0.2500
Perales del Puerto,31,970,485.0,25.45,30.51,28.40,14.1987,2.9287,12.6767,1.5394,12.6767,1.5394,1,12.6767,1.5394,1,10.2685,1.5394,1,0.2500
Barcarrota,13,3698,1849.0,31.78,22.19,25.48,12.7387,2.8692,10.0454,1.5096,10.0454,1.5096,1,10.0454,1.5096,1,9.4367,1.5096,1,0.2500
Acedera,3,821,410.5,33.91,15.82,23.24,11.6189,2.7420,11.8545,1.4460,11.6189,2.7420,0,11.6189,2.7420,0,8.8359,1.4460,1,0.2500
Membrío,39,851,425.5,25.66,16.47,23.36,11.6781,2.5140,11.7768,1.3320,11.6781,2.5140,0,11.6781,2.5140,0,8.9815,1.3320,1,0.2500
Torrequemada,41,604,302.0,25.04,14.01,22.46,11.2324,2.4216,12.7553,1.2858,11.2324,2.4216,0,11.2324,2.4216,0,8.7821,1.2858,1,0.2500
Mérida,14,56395,28197.5,38.41,30.94,28.30,14.1501,3.3306,10.1194,1.7403,10.1194,1.7403,1,10.1194,1.7403,1,10.1025,1.7403,1,0.2500
Casar de Palomero,21,1378,689.0,22.90,21.42,24.89,12.4443,2.5797,11.0364,1.3649,11.0364,1.3649,1,11.0364,1.3649,1,9.5043,1.3649,1,0.2500
